state_ut,variable,value,level,category
Ladakh,retention_rate_primary_1_to_5_total,84.2,retention,rate
Lakshadweep,retention_rate_primary_1_to_5_total,100.0,retention,rate
Madhya Pradesh,retention_rate_primary_1_to_5_total,93.7,retention,rate
Maharashtra,retention_rate_primary_1_to_5_total,98.0,retention,rate
Manipur,retention_rate_primary_1_to_5_total,72.3,retention,rate
Meghalaya,retention_rate_primary_1_to_5_total,64.9,retention,rate
Mizoram,retention_rate_primary_1_to_5_total,65.7,retention,rate
Nagaland,retention_rate_primary_1_to_5_total,75.4,retention,rate
Odisha,retention_rate_primary_1_to_5_total,91.4,retention,rate
Puducherry,retention_rate_primary_1_to_5_total,100.0,retention,rate
Punjab,retention_rate_primary_1_to_5_total,97.9,retention,rate
Rajasthan,retention_rate_primary_1_to_5_total,89.0,retention,rate
Sikkim,retention_rate_primary_1_to_5_total,100.0,retention,rate
Tamil Nadu,retention_rate_primary_1_to_5_total,96.2,retention,rate
Telangana,retention_rate_primary_1_to_5_total,92.6,retention,rate
Tripura,retention_rate_primary_1_to_5_total,95.5,retention,rate
Uttar Pradesh,retention_rate_primary_1_to_5_total,89.6,retention,rate
Uttarakhand,retention_rate_primary_1_to_5_total,90.1,retention,rate
West Bengal,retention_rate_primary_1_to_5_total,100.0,retention,rate
India,retention_rate_elementary_1_to_8_boys,79.9,retention,rate
Andaman and Nicobar Islands,retention_rate_elementary_1_to_8_boys,91.0,retention,rate
Andhra Pradesh,retention_rate_elementary_1_to_8_boys,83.3,retention,rate
Arunachal Pradesh,retention_rate_elementary_1_to_8_boys,42.2,retention,rate
Assam,retention_rate_elementary_1_to_8_boys,61.0,retention,rate
Bihar,retention_rate_elementary_1_to_8_boys,72.6,retention,rate
Chandigarh,retention_rate_elementary_1_to_8_boys,100.0,retention,rate
Chhattisgarh,retention_rate_elementary_1_to_8_boys,86.7,retention,rate
Dadra and Nagar Haveli and Daman and Diu,retention_rate_elementary_1_to_8_boys,93.7,retention,rate
Delhi,retention_rate_elementary_1_to_8_boys,100.0,retention,rate
Goa,retention_rate_elementary_1_to_8_boys,95.5,retention,rate
Gujarat,retention_rate_elementary_1_to_8_boys,92.1,retention,rate
Haryana,retention_rate_elementary_1_to_8_boys,97.6,retention,rate
Himachal Pradesh,retention_rate_elementary_1_to_8_boys,97.9,retention,rate
Jammu and Kashmir,retention_rate_elementary_1_to_8_boys,67.6,retention,rate
Jharkhand,retention_rate_elementary_1_to_8_boys,64.5,retention,rate
Karnataka,retention_rate_elementary_1_to_8_boys,89.6,retention,rate
Kerala,retention_rate_elementary_1_to_8_boys,100.0,retention,rate
Ladakh,retention_rate_elementary_1_to_8_boys,72.8,retention,rate
Lakshadweep,retention_rate_elementary_1_to_8_boys,100.0,retention,rate
Madhya Pradesh,retention_rate_elementary_1_to_8_boys,72.3,retention,rate
Maharashtra,retention_rate_elementary_1_to_8_boys,93.7,retention,rate
Manipur,retention_rate_elementary_1_to_8_boys,51.6,retention,rate
Meghalaya,retention_rate_elementary_1_to_8_boys,45.8,retention,rate
Mizoram,retention_rate_elementary_1_to_8_boys,52.9,retention,rate
Nagaland,retention_rate_elementary_1_to_8_boys,49.2,retention,rate
Odisha,retention_rate_elementary_1_to_8_boys,90.4,retention,rate
Puducherry,retention_rate_elementary_1_to_8_boys,99.6,retention,rate
Punjab,retention_rate_elementary_1_to_8_boys,97.6,retention,rate
Rajasthan,retention_rate_elementary_1_to_8_boys,73.3,retention,rate
Sikkim,retention_rate_elementary_1_to_8_boys,85.1,retention,rate
Tamil Nadu,retention_rate_elementary_1_to_8_boys,90.8,retention,rate
Telangana,retention_rate_elementary_1_to_8_boys,84.2,retention,rate
Tripura,retention_rate_elementary_1_to_8_boys,84.4,retention,rate
Uttar Pradesh,retention_rate_elementary_1_to_8_boys,66.6,retention,rate
Uttarakhand,retention_rate_elementary_1_to_8_boys,82.9,retention,rate
West Bengal,retention_rate_elementary_1_to_8_boys,100.0,retention,rate
India,retention_rate_elementary_1_to_8_girls,82.1,retention,rate
Andaman and Nicobar Islands,retention_rate_elementary_1_to_8_girls,95.0,retention,rate
Andhra Pradesh,retention_rate_elementary_1_to_8_girls,83.7,retention,rate
Arunachal Pradesh,retention_rate_elementary_1_to_8_girls,46.2,retention,rate
Assam,retention_rate_elementary_1_to_8_girls,69.3,retention,rate
Bihar,retention_rate_elementary_1_to_8_girls,78.2,retention,rate
Chandigarh,retention_rate_elementary_1_to_8_girls,100.0,retention,rate
Chhattisgarh,retention_rate_elementary_1_to_8_girls,89.0,retention,rate
Dadra and Nagar Haveli and Daman and Diu,retention_rate_elementary_1_to_8_girls,99.4,retention,rate
Delhi,retention_rate_elementary_1_to_8_girls,100.0,retention,rate
Goa,retention_rate_elementary_1_to_8_girls,94.9,retention,rate
Gujarat,retention_rate_elementary_1_to_8_girls,89.9,retention,rate
Haryana,retention_rate_elementary_1_to_8_girls,95.9,retention,rate
Himachal Pradesh,retention_rate_elementary_1_to_8_girls,96.8,retention,rate
Jammu and Kashmir,retention_rate_elementary_1_to_8_girls,67.4,retention,rate
Jharkhand,retention_rate_elementary_1_to_8_girls,68.8,retention,rate
Karnataka,retention_rate_elementary_1_to_8_girls,90.1,retention,rate
Kerala,retention_rate_elementary_1_to_8_girls,100.0,retention,rate
Ladakh,retention_rate_elementary_1_to_8_girls,77.1,retention,rate
Lakshadweep,retention_rate_elementary_1_to_8_girls,100.0,retention,rate
Madhya Pradesh,retention_rate_elementary_1_to_8_girls,73.6,retention,rate
Maharashtra,retention_rate_elementary_1_to_8_girls,93.6,retention,rate
Manipur,retention_rate_elementary_1_to_8_girls,52.4,retention,rate
Meghalaya,retention_rate_elementary_1_to_8_girls,54.8,retention,rate
Mizoram,retention_rate_elementary_1_to_8_girls,54.1,retention,rate
Nagaland,retention_rate_elementary_1_to_8_girls,52.6,retention,rate
Odisha,retention_rate_elementary_1_to_8_girls,90.0,retention,rate
Puducherry,retention_rate_elementary_1_to_8_girls,100.0,retention,rate
Punjab,retention_rate_elementary_1_to_8_girls,96.6,retention,rate
Rajasthan,retention_rate_elementary_1_to_8_girls,73.8,retention,rate
Sikkim,retention_rate_elementary_1_to_8_girls,98.7,retention,rate
Tamil Nadu,retention_rate_elementary_1_to_8_girls,90.0,retention,rate
Telangana,retention_rate_elementary_1_to_8_girls,85.9,retention,rate
Tripura,retention_rate_elementary_1_to_8_girls,86.6,retention,rate
Uttar Pradesh,retention_rate_elementary_1_to_8_girls,68.3,retention,rate
Uttarakhand,retention_rate_elementary_1_to_8_girls,84.8,retention,rate
West Bengal,retention_rate_elementary_1_to_8_girls,100.0,retention,rate
India,retention_rate_elementary_1_to_8_total,80.9,retention,rate
Andaman and Nicobar Islands,retention_rate_elementary_1_to_8_total,92.9,retention,rate
Andhra Pradesh,retention_rate_elementary_1_to_8_total,83.5,retention,rate
Arunachal Pradesh,retention_rate_elementary_1_to_8_total,44.2,retention,rate
Assam,retention_rate_elementary_1_to_8_total,65.1,retention,rate
Bihar,retention_rate_elementary_1_to_8_total,75.3,retention,rate
Chandigarh,retention_rate_elementary_1_to_8_total,100.0,retention,rate
Chhattisgarh,retention_rate_elementary_1_to_8_total,87.8,retention,rate
Dadra and Nagar Haveli and Daman and Diu,retention_rate_elementary_1_to_8_total,96.4,retention,rate
Delhi,retention_rate_elementary_1_to_8_total,100.0,retention,rate
Goa,retention_rate_elementary_1_to_8_total,95.3,retention,rate
Gujarat,retention_rate_elementary_1_to_8_total,91.1,retention,rate
Haryana,retention_rate_elementary_1_to_8_total,96.9,retention,rate
Himachal Pradesh,retention_rate_elementary_1_to_8_total,97.4,retention,rate
Jammu and Kashmir,retention_rate_elementary_1_to_8_total,67.5,retention,rate
Jharkhand,retention_rate_elementary_1_to_8_total,66.6,retention,rate
Karnataka,retention_rate_elementary_1_to_8_total,89.8,retention,rate
Kerala,retention_rate_elementary_1_to_8_total,100.0,retention,rate
Ladakh,retention_rate_elementary_1_to_8_total,74.9,retention,rate
Lakshadweep,retention_rate_elementary_1_to_8_total,100.0,retention,rate
Madhya Pradesh,retention_rate_elementary_1_to_8_total,72.9,retention,rate
Maharashtra,retention_rate_elementary_1_to_8_total,93.7,retention,rate
Manipur,retention_rate_elementary_1_to_8_total,52.0,retention,rate
Meghalaya,retention_rate_elementary_1_to_8_total,50.2,retention,rate
Mizoram,retention_rate_elementary_1_to_8_total,53.5,retention,rate
Nagaland,retention_rate_elementary_1_to_8_total,50.9,retention,rate
Odisha,retention_rate_elementary_1_to_8_total,90.2,retention,rate
Puducherry,retention_rate_elementary_1_to_8_total,99.9,retention,rate
Punjab,retention_rate_elementary_1_to_8_total,97.2,retention,rate
Rajasthan,retention_rate_elementary_1_to_8_total,73.5,retention,rate
Sikkim,retention_rate_elementary_1_to_8_total,91.4,retention,rate
Tamil Nadu,retention_rate_elementary_1_to_8_total,90.4,retention,rate
Telangana,retention_rate_elementary_1_to_8_total,85.0,retention,rate
Tripura,retention_rate_elementary_1_to_8_total,85.5,retention,rate
Uttar Pradesh,retention_rate_elementary_1_to_8_total,67.4,retention,rate
Uttarakhand,retention_rate_elementary_1_to_8_total,83.8,retention,rate
West Bengal,retention_rate_elementary_1_to_8_total,100.0,retention,rate
India,retention_rate_secondary_1_to_10_boys,61.9,retention,rate
Andaman and Nicobar Islands,retention_rate_secondary_1_to_10_boys,100.0,retention,rate
Andhra Pradesh,retention_rate_secondary_1_to_10_boys,43.5,retention,rate
Arunachal Pradesh,retention_rate_secondary_1_to_10_boys,35.4,retention,rate
Assam,retention_rate_secondary_1_to_10_boys,38.6,retention,rate
Bihar,retention_rate_secondary_1_to_10_boys,41.3,retention,rate
Chandigarh,retention_rate_secondary_1_to_10_boys,100.0,retention,rate
Chhattisgarh,retention_rate_secondary_1_to_10_boys,63.9,retention,rate
Dadra and Nagar Haveli and Daman and Diu,retention_rate_secondary_1_to_10_boys,84.0,retention,rate
Delhi,retention_rate_secondary_1_to_10_boys,100.0,retention,rate
Goa,retention_rate_secondary_1_to_10_boys,100.0,retention,rate
Gujarat,retention_rate_secondary_1_to_10_boys,70.1,retention,rate
Haryana,retention_rate_secondary_1_to_10_boys,100.0,retention,rate
Himachal Pradesh,retention_rate_secondary_1_to_10_boys,100.0,retention,rate
Jammu and Kashmir,retention_rate_secondary_1_to_10_boys,60.2,retention,rate
Jharkhand,retention_rate_secondary_1_to_10_boys,39.0,retention,rate
Karnataka,retention_rate_secondary_1_to_10_boys,80.8,retention,rate
Kerala,retention_rate_secondary_1_to_10_boys,100.0,retention,rate
Ladakh,retention_rate_secondary_1_to_10_boys,,retention,rate
Lakshadweep,retention_rate_secondary_1_to_10_boys,80.1,retention,rate
Madhya Pradesh,retention_rate_secondary_1_to_10_boys,45.7,retention,rate
Maharashtra,retention_rate_secondary_1_to_10_boys,91.5,retention,rate
Manipur,retention_rate_secondary_1_to_10_boys,46.1,retention,rate
Meghalaya,retention_rate_secondary_1_to_10_boys,29.9,retention,rate
Mizoram,retention_rate_secondary_1_to_10_boys,46.2,retention,rate
Nagaland,retention_rate_secondary_1_to_10_boys,39.2,retention,rate
Odisha,retention_rate_secondary_1_to_10_boys,71.8,retention,rate
Puducherry,retention_rate_secondary_1_to_10_boys,98.1,retention,rate
Punjab,retention_rate_secondary_1_to_10_boys,93.5,retention,rate
Rajasthan,retention_rate_secondary_1_to_10_boys,72.1,retention,rate
Sikkim,retention_rate_secondary_1_to_10_boys,61.8,retention,rate
Tamil Nadu,retention_rate_secondary_1_to_10_boys,78.7,retention,rate
Telangana,retention_rate_secondary_1_to_10_boys,,retention,rate
Tripura,retention_rate_secondary_1_to_10_boys,54.1,retention,rate
Uttar Pradesh,retention_rate_secondary_1_to_10_boys,50.4,retention,rate
Uttarakhand,retention_rate_secondary_1_to_10_boys,83.4,retention,rate
West Bengal,retention_rate_secondary_1_to_10_boys,47.0,retention,rate
India,retention_rate_secondary_1_to_10_girls,61.1,retention,rate
Andaman and Nicobar Islands,retention_rate_secondary_1_to_10_girls,100.0,retention,rate
Andhra Pradesh,retention_rate_secondary_1_to_10_girls,43.3,retention,rate
Arunachal Pradesh,retention_rate_secondary_1_to_10_girls,40.2,retention,rate
Assam,retention_rate_secondary_1_to_10_girls,49.6,retention,rate
Bihar,retention_rate_secondary_1_to_10_girls,44.9,retention,rate
Chandigarh,retention_rate_secondary_1_to_10_girls,100.0,retention,rate
Chhattisgarh,retention_rate_secondary_1_to_10_girls,72.2,retention,rate
Dadra and Nagar Haveli and Daman and Diu,retention_rate_secondary_1_to_10_girls,89.6,retention,rate
Delhi,retention_rate_secondary_1_to_10_girls,100.0,retention,rate
Goa,retention_rate_secondary_1_to_10_girls,100.0,retention,rate
Gujarat,retention_rate_secondary_1_to_10_girls,61.2,retention,rate
Haryana,retention_rate_secondary_1_to_10_girls,98.3,retention,rate
Himachal Pradesh,retention_rate_secondary_1_to_10_girls,100.0,retention,rate
Jammu and Kashmir,retention_rate_secondary_1_to_10_girls,56.9,retention,rate
Jharkhand,retention_rate_secondary_1_to_10_girls,41.9,retention,rate
Karnataka,retention_rate_secondary_1_to_10_girls,80.4,retention,rate
Kerala,retention_rate_secondary_1_to_10_girls,100.0,retention,rate
Ladakh,retention_rate_secondary_1_to_10_girls,,retention,rate
Lakshadweep,retention_rate_secondary_1_to_10_girls,85.0,retention,rate
Madhya Pradesh,retention_rate_secondary_1_to_10_girls,43.4,retention,rate
Maharashtra,retention_rate_secondary_1_to_10_girls,88.1,retention,rate
Manipur,retention_rate_secondary_1_to_10_girls,46.4,retention,rate
Meghalaya,retention_rate_secondary_1_to_10_girls,38.7,retention,rate
Mizoram,retention_rate_secondary_1_to_10_girls,55.8,retention,rate
Nagaland,retention_rate_secondary_1_to_10_girls,45.9,retention,rate
Odisha,retention_rate_secondary_1_to_10_girls,73.0,retention,rate
Puducherry,retention_rate_secondary_1_to_10_girls,97.4,retention,rate
Punjab,retention_rate_secondary_1_to_10_girls,90.0,retention,rate
Rajasthan,retention_rate_secondary_1_to_10_girls,65.8,retention,rate
Sikkim,retention_rate_secondary_1_to_10_girls,76.4,retention,rate
Tamil Nadu,retention_rate_secondary_1_to_10_girls,77.1,retention,rate
Telangana,retention_rate_secondary_1_to_10_girls,,retention,rate
Tripura,retention_rate_secondary_1_to_10_girls,60.5,retention,rate
Uttar Pradesh,retention_rate_secondary_1_to_10_girls,44.5,retention,rate
Uttarakhand,retention_rate_secondary_1_to_10_girls,84.8,retention,rate
West Bengal,retention_rate_secondary_1_to_10_girls,60.1,retention,rate
India,retention_rate_secondary_1_to_10_total,61.5,retention,rate
Andaman and Nicobar Islands,retention_rate_secondary_1_to_10_total,100.0,retention,rate
Andhra Pradesh,retention_rate_secondary_1_to_10_total,43.4,retention,rate
Arunachal Pradesh,retention_rate_secondary_1_to_10_total,37.7,retention,rate
Assam,retention_rate_secondary_1_to_10_total,44.0,retention,rate
Bihar,retention_rate_secondary_1_to_10_total,43.0,retention,rate
Chandigarh,retention_rate_secondary_1_to_10_total,100.0,retention,rate
Chhattisgarh,retention_rate_secondary_1_to_10_total,67.9,retention,rate
Dadra and Nagar Haveli and Daman and Diu,retention_rate_secondary_1_to_10_total,86.6,retention,rate
Delhi,retention_rate_secondary_1_to_10_total,100.0,retention,rate
Goa,retention_rate_secondary_1_to_10_total,100.0,retention,rate
Gujarat,retention_rate_secondary_1_to_10_total,66.0,retention,rate
Haryana,retention_rate_secondary_1_to_10_total,100.0,retention,rate
Himachal Pradesh,retention_rate_secondary_1_to_10_total,100.0,retention,rate
Jammu and Kashmir,retention_rate_secondary_1_to_10_total,58.6,retention,rate
Jharkhand,retention_rate_secondary_1_to_10_total,40.4,retention,rate
Karnataka,retention_rate_secondary_1_to_10_total,80.6,retention,rate
Kerala,retention_rate_secondary_1_to_10_total,100.0,retention,rate
Ladakh,retention_rate_secondary_1_to_10_total,,retention,rate
Lakshadweep,retention_rate_secondary_1_to_10_total,82.5,retention,rate
Madhya Pradesh,retention_rate_secondary_1_to_10_total,44.6,retention,rate
Maharashtra,retention_rate_secondary_1_to_10_total,89.9,retention,rate
Manipur,retention_rate_secondary_1_to_10_total,46.3,retention,rate
Meghalaya,retention_rate_secondary_1_to_10_total,34.3,retention,rate
Mizoram,retention_rate_secondary_1_to_10_total,50.8,retention,rate
Nagaland,retention_rate_secondary_1_to_10_total,42.4,retention,rate
Odisha,retention_rate_secondary_1_to_10_total,72.4,retention,rate
Puducherry,retention_rate_secondary_1_to_10_total,97.7,retention,rate
Punjab,retention_rate_secondary_1_to_10_total,91.9,retention,rate
Rajasthan,retention_rate_secondary_1_to_10_total,69.2,retention,rate
Sikkim,retention_rate_secondary_1_to_10_total,68.9,retention,rate
Tamil Nadu,retention_rate_secondary_1_to_10_total,77.9,retention,rate
Telangana,retention_rate_secondary_1_to_10_total,,retention,rate
Tripura,retention_rate_secondary_1_to_10_total,57.2,retention,rate
Uttar Pradesh,retention_rate_secondary_1_to_10_total,47.6,retention,rate
Uttarakhand,retention_rate_secondary_1_to_10_total,82.1,retention,rate
West Bengal,retention_rate_secondary_1_to_10_total,53.4,retention,rate
India,retention_rate_higher_secondary_1_to_12_boys,42.1,retention,rate
Andaman and Nicobar Islands,retention_rate_higher_secondary_1_to_12_boys,47.0,retention,rate
Andhra Pradesh,retention_rate_higher_secondary_1_to_12_boys,27.2,retention,rate
Arunachal Pradesh,retention_rate_higher_secondary_1_to_12_boys,18.7,retention,rate
Assam,retention_rate_higher_secondary_1_to_12_boys,29.6,retention,rate
Bihar,retention_rate_higher_secondary_1_to_12_boys,21.7,retention,rate
Chandigarh,retention_rate_higher_secondary_1_to_12_boys,100.0,retention,rate
Chhattisgarh,retention_rate_higher_secondary_1_to_12_boys,35.8,retention,rate
Dadra and Nagar Haveli and Daman and Diu,retention_rate_higher_secondary_1_to_12_boys,47.3,retention,rate
Delhi,retention_rate_higher_secondary_1_to_12_boys,77.8,retention,rate
Goa,retention_rate_higher_secondary_1_to_12_boys,70.0,retention,rate
Gujarat,retention_rate_higher_secondary_1_to_12_boys,37.6,retention,rate
Haryana,retention_rate_higher_secondary_1_to_12_boys,74.3,retention,rate
Himachal Pradesh,retention_rate_higher_secondary_1_to_12_boys,82.1,retention,rate
Jammu and Kashmir,retention_rate_higher_secondary_1_to_12_boys,45.6,retention,rate
Jharkhand,retention_rate_higher_secondary_1_to_12_boys,25.8,retention,rate
Karnataka,retention_rate_higher_secondary_1_to_12_boys,49.4,retention,rate
Kerala,retention_rate_higher_secondary_1_to_12_boys,96.4,retention,rate
Ladakh,retention_rate_higher_secondary_1_to_12_boys,,retention,rate
Lakshadweep,retention_rate_higher_secondary_1_to_12_boys,87.3,retention,rate
Madhya Pradesh,retention_rate_higher_secondary_1_to_12_boys,29.3,retention,rate
Maharashtra,retention_rate_higher_secondary_1_to_12_boys,61.0,retention,rate
Manipur,retention_rate_higher_secondary_1_to_12_boys,33.5,retention,rate
Meghalaya,retention_rate_higher_secondary_1_to_12_boys,16.8,retention,rate
Mizoram,retention_rate_higher_secondary_1_to_12_boys,27.2,retention,rate
Nagaland,retention_rate_higher_secondary_1_to_12_boys,24.2,retention,rate
Odisha,retention_rate_higher_secondary_1_to_12_boys,37.0,retention,rate
Puducherry,retention_rate_higher_secondary_1_to_12_boys,74.3,retention,rate
Punjab,retention_rate_higher_secondary_1_to_12_boys,94.7,retention,rate
Rajasthan,retention_rate_higher_secondary_1_to_12_boys,40.2,retention,rate
Sikkim,retention_rate_higher_secondary_1_to_12_boys,39.8,retention,rate
Tamil Nadu,retention_rate_higher_secondary_1_to_12_boys,64.1,retention,rate
Telangana,retention_rate_higher_secondary_1_to_12_boys,,retention,rate
Tripura,retention_rate_higher_secondary_1_to_12_boys,29.2,retention,rate
Uttar Pradesh,retention_rate_higher_secondary_1_to_12_boys,46.6,retention,rate
Uttarakhand,retention_rate_higher_secondary_1_to_12_boys,63.2,retention,rate
West Bengal,retention_rate_higher_secondary_1_to_12_boys,32.6,retention,rate
India,retention_rate_higher_secondary_1_to_12_girls,43.6,retention,rate
Andaman and Nicobar Islands,retention_rate_higher_secondary_1_to_12_girls,60.9,retention,rate
Andhra Pradesh,retention_rate_higher_secondary_1_to_12_girls,29.0,retention,rate
Arunachal Pradesh,retention_rate_higher_secondary_1_to_12_girls,21.8,retention,rate
Assam,retention_rate_higher_secondary_1_to_12_girls,30.4,retention,rate
Bihar,retention_rate_higher_secondary_1_to_12_girls,25.3,retention,rate
Chandigarh,retention_rate_higher_secondary_1_to_12_girls,100.0,retention,rate
Chhattisgarh,retention_rate_higher_secondary_1_to_12_girls,45.6,retention,rate
Dadra and Nagar Haveli and Daman and Diu,retention_rate_higher_secondary_1_to_12_girls,54.8,retention,rate
Delhi,retention_rate_higher_secondary_1_to_12_girls,84.9,retention,rate
Goa,retention_rate_higher_secondary_1_to_12_girls,78.7,retention,rate
Gujarat,retention_rate_higher_secondary_1_to_12_girls,37.3,retention,rate
Haryana,retention_rate_higher_secondary_1_to_12_girls,82.8,retention,rate
Himachal Pradesh,retention_rate_higher_secondary_1_to_12_girls,85.5,retention,rate
Jammu and Kashmir,retention_rate_higher_secondary_1_to_12_girls,41.7,retention,rate
Jharkhand,retention_rate_higher_secondary_1_to_12_girls,25.9,retention,rate
