state_ut,variable,value,level,category
Arunachal Pradesh,total_schools_pvt_unaided,529,total,schools
Assam,total_schools_pvt_unaided,5725,total,schools
Bihar,total_schools_pvt_unaided,9167,total,schools
Chandigarh,total_schools_pvt_unaided,77,total,schools
Chhattisgarh,total_schools_pvt_unaided,7153,total,schools
Dadra & Nagar Haveli and Daman & Diu,total_schools_pvt_unaided,63,total,schools
Delhi,total_schools_pvt_unaided,2565,total,schools
Goa,total_schools_pvt_unaided,141,total,schools
Gujarat,total_schools_pvt_unaided,13490,total,schools
Haryana,total_schools_pvt_unaided,8415,total,schools
Himachal Pradesh,total_schools_pvt_unaided,2607,total,schools
Jammu & Kashmir,total_schools_pvt_unaided,5452,total,schools
Jharkhand,total_schools_pvt_unaided,1634,total,schools
Karnataka,total_schools_pvt_unaided,19542,total,schools
Kerala,total_schools_pvt_unaided,3082,total,schools
Ladakh,total_schools_pvt_unaided,114,total,schools
Lakshadweep,total_schools_pvt_unaided,0,total,schools
Madhya Pradesh,total_schools_pvt_unaided,28910,total,schools
Maharashtra,total_schools_pvt_unaided,18642,total,schools
Manipur,total_schools_pvt_unaided,1010,total,schools
Meghalaya,total_schools_pvt_unaided,2152,total,schools
Mizoram,total_schools_pvt_unaided,1064,total,schools
Nagaland,total_schools_pvt_unaided,772,total,schools
Odisha,total_schools_pvt_unaided,6042,total,schools
Puducherry,total_schools_pvt_unaided,282,total,schools
Punjab,total_schools_pvt_unaided,7704,total,schools
Rajasthan,total_schools_pvt_unaided,34729,total,schools
Sikkim,total_schools_pvt_unaided,374,total,schools
Tamil Nadu,total_schools_pvt_unaided,12481,total,schools
Telangana,total_schools_pvt_unaided,12126,total,schools
Tripura,total_schools_pvt_unaided,375,total,schools
Uttar Pradesh,total_schools_pvt_unaided,96635,total,schools
Uttarakhand,total_schools_pvt_unaided,5252,total,schools
West Bengal,total_schools_pvt_unaided,7480,total,schools
India,total_schools_others,42810,total,schools
Andaman & Nicobar Islands,total_schools_others,0,total,schools
Andhra Pradesh,total_schools_others,150,total,schools
Arunachal Pradesh,total_schools_others,42,total,schools
Assam,total_schools_others,3630,total,schools
Bihar,total_schools_others,6676,total,schools
Chandigarh,total_schools_others,27,total,schools
Chhattisgarh,total_schools_others,245,total,schools
Dadra & Nagar Haveli and Daman & Diu,total_schools_others,1,total,schools
Delhi,total_schools_others,0,total,schools
Goa,total_schools_others,0,total,schools
Gujarat,total_schools_others,4,total,schools
Haryana,total_schools_others,723,total,schools
Himachal Pradesh,total_schools_others,2,total,schools
Jammu & Kashmir,total_schools_others,58,total,schools
Jharkhand,total_schools_others,5900,total,schools
Karnataka,total_schools_others,8,total,schools
Kerala,total_schools_others,811,total,schools
Ladakh,total_schools_others,0,total,schools
Lakshadweep,total_schools_others,0,total,schools
Madhya Pradesh,total_schools_others,1482,total,schools
Maharashtra,total_schools_others,265,total,schools
Manipur,total_schools_others,118,total,schools
Meghalaya,total_schools_others,502,total,schools
Mizoram,total_schools_others,60,total,schools
Nagaland,total_schools_others,1,total,schools
Odisha,total_schools_others,1073,total,schools
Puducherry,total_schools_others,0,total,schools
Punjab,total_schools_others,14,total,schools
Rajasthan,total_schools_others,2795,total,schools
Sikkim,total_schools_others,0,total,schools
Tamil Nadu,total_schools_others,255,total,schools
Telangana,total_schools_others,91,total,schools
Tripura,total_schools_others,268,total,schools
Uttar Pradesh,total_schools_others,13059,total,schools
Uttarakhand,total_schools_others,484,total,schools
West Bengal,total_schools_others,4086,total,schools
India,schools_with_functional_computer_facility_all_management,748918,schools,with
Andaman & Nicobar Islands,schools_with_functional_computer_facility_all_management,277,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_all_management,51585,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_all_management,1319,schools,with
Assam,schools_with_functional_computer_facility_all_management,17465,schools,with
Bihar,schools_with_functional_computer_facility_all_management,17465,schools,with
Chandigarh,schools_with_functional_computer_facility_all_management,230,schools,with
Chhattisgarh,schools_with_functional_computer_facility_all_management,21243,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_functional_computer_facility_all_management,417,schools,with
Delhi,schools_with_functional_computer_facility_all_management,5497,schools,with
Goa,schools_with_functional_computer_facility_all_management,816,schools,with
Gujarat,schools_with_functional_computer_facility_all_management,51466,schools,with
Haryana,schools_with_functional_computer_facility_all_management,22314,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_all_management,8004,schools,with
Jammu & Kashmir,schools_with_functional_computer_facility_all_management,8612,schools,with
Jharkhand,schools_with_functional_computer_facility_all_management,18942,schools,with
Karnataka,schools_with_functional_computer_facility_all_management,36731,schools,with
Kerala,schools_with_functional_computer_facility_all_management,15722,schools,with
Ladakh,schools_with_functional_computer_facility_all_management,492,schools,with
Lakshadweep,schools_with_functional_computer_facility_all_management,36,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_all_management,55672,schools,with
Maharashtra,schools_with_functional_computer_facility_all_management,81906,schools,with
Manipur,schools_with_functional_computer_facility_all_management,1489,schools,with
Meghalaya,schools_with_functional_computer_facility_all_management,2482,schools,with
Mizoram,schools_with_functional_computer_facility_all_management,1680,schools,with
Nagaland,schools_with_functional_computer_facility_all_management,1535,schools,with
Odisha,schools_with_functional_computer_facility_all_management,34401,schools,with
Puducherry,schools_with_functional_computer_facility_all_management,730,schools,with
Punjab,schools_with_functional_computer_facility_all_management,26524,schools,with
Rajasthan,schools_with_functional_computer_facility_all_management,73634,schools,with
Sikkim,schools_with_functional_computer_facility_all_management,1111,schools,with
Tamil Nadu,schools_with_functional_computer_facility_all_management,42348,schools,with
Telangana,schools_with_functional_computer_facility_all_management,18118,schools,with
Tripura,schools_with_functional_computer_facility_all_management,1942,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_all_management,86113,schools,with
Uttarakhand,schools_with_functional_computer_facility_all_management,16456,schools,with
West Bengal,schools_with_functional_computer_facility_all_management,20488,schools,with
India,schools_with_functional_computer_facility_govt_,442223,schools,with
Andaman & Nicobar Islands,schools_with_functional_computer_facility_govt_,208,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_govt_,35640,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_govt_,777,schools,with
Assam,schools_with_functional_computer_facility_govt_,28436,schools,with
Bihar,schools_with_functional_computer_facility_govt_,8538,schools,with
Chandigarh,schools_with_functional_computer_facility_govt_,119,schools,with
Chhattisgarh,schools_with_functional_computer_facility_govt_,16217,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_functional_computer_facility_govt_,345,schools,with
Delhi,schools_with_functional_computer_facility_govt_,2693,schools,with
Goa,schools_with_functional_computer_facility_govt_,158,schools,with
Gujarat,schools_with_functional_computer_facility_govt_,33491,schools,with
Haryana,schools_with_functional_computer_facility_govt_,13920,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_govt_,5618,schools,with
Jammu & Kashmir,schools_with_functional_computer_facility_govt_,4678,schools,with
Jharkhand,schools_with_functional_computer_facility_govt_,13250,schools,with
Karnataka,schools_with_functional_computer_facility_govt_,16489,schools,with
Kerala,schools_with_functional_computer_facility_govt_,4781,schools,with
Ladakh,schools_with_functional_computer_facility_govt_,385,schools,with
Lakshadweep,schools_with_functional_computer_facility_govt_,36,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_govt_,34039,schools,with
Maharashtra,schools_with_functional_computer_facility_govt_,41984,schools,with
Manipur,schools_with_functional_computer_facility_govt_,419,schools,with
Meghalaya,schools_with_functional_computer_facility_govt_,786,schools,with
Mizoram,schools_with_functional_computer_facility_govt_,893,schools,with
Nagaland,schools_with_functional_computer_facility_govt_,933,schools,with
Odisha,schools_with_functional_computer_facility_govt_,25361,schools,with
Puducherry,schools_with_functional_computer_facility_govt_,415,schools,with
Punjab,schools_with_functional_computer_facility_govt_,18837,schools,with
Rajasthan,schools_with_functional_computer_facility_govt_,44233,schools,with
Sikkim,schools_with_functional_computer_facility_govt_,852,schools,with
Tamil Nadu,schools_with_functional_computer_facility_govt_,27107,schools,with
Telangana,schools_with_functional_computer_facility_govt_,18042,schools,with
Tripura,schools_with_functional_computer_facility_govt_,1223,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_govt_,31133,schools,with
Uttarakhand,schools_with_functional_computer_facility_govt_,1200,schools,with
West Bengal,schools_with_functional_computer_facility_govt_,15067,schools,with
India,schools_with_functional_computer_facility_pvt_aided,55790,schools,with
Andaman & Nicobar Islands,schools_with_functional_computer_facility_pvt_aided,2,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_pvt_aided,743,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_pvt_aided,66,schools,with
Assam,schools_with_functional_computer_facility_pvt_aided,138,schools,with
Bihar,schools_with_functional_computer_facility_pvt_aided,74,schools,with
Chandigarh,schools_with_functional_computer_facility_pvt_aided,7,schools,with
Chhattisgarh,schools_with_functional_computer_facility_pvt_aided,174,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_functional_computer_facility_pvt_aided,8,schools,with
Delhi,schools_with_functional_computer_facility_pvt_aided,239,schools,with
Goa,schools_with_functional_computer_facility_pvt_aided,527,schools,with
Gujarat,schools_with_functional_computer_facility_pvt_aided,5417,schools,with
Haryana,schools_with_functional_computer_facility_pvt_aided,4,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Jammu & Kashmir,schools_with_functional_computer_facility_pvt_aided,1,schools,with
Jharkhand,schools_with_functional_computer_facility_pvt_aided,426,schools,with
Karnataka,schools_with_functional_computer_facility_pvt_aided,4512,schools,with
Kerala,schools_with_functional_computer_facility_pvt_aided,7129,schools,with
Ladakh,schools_with_functional_computer_facility_pvt_aided,12,schools,with
Lakshadweep,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_pvt_aided,260,schools,with
Maharashtra,schools_with_functional_computer_facility_pvt_aided,22022,schools,with
Manipur,schools_with_functional_computer_facility_pvt_aided,41,schools,with
Meghalaya,schools_with_functional_computer_facility_pvt_aided,911,schools,with
Mizoram,schools_with_functional_computer_facility_pvt_aided,142,schools,with
Nagaland,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Odisha,schools_with_functional_computer_facility_pvt_aided,3697,schools,with
Puducherry,schools_with_functional_computer_facility_pvt_aided,33,schools,with
Punjab,schools_with_functional_computer_facility_pvt_aided,397,schools,with
Rajasthan,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Sikkim,schools_with_functional_computer_facility_pvt_aided,10,schools,with
Tamil Nadu,schools_with_functional_computer_facility_pvt_aided,4316,schools,with
Telangana,schools_with_functional_computer_facility_pvt_aided,243,schools,with
Tripura,schools_with_functional_computer_facility_pvt_aided,26,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_pvt_aided,3778,schools,with
Uttarakhand,schools_with_functional_computer_facility_pvt_aided,457,schools,with
West Bengal,schools_with_functional_computer_facility_pvt_aided,56,schools,with
India,schools_with_functional_computer_facility_pvt_unaided,234782,schools,with
Andaman & Nicobar Islands,schools_with_functional_computer_facility_pvt_unaided,67,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_pvt_unaided,15061,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_pvt_unaided,449,schools,with
Assam,schools_with_functional_computer_facility_pvt_unaided,2975,schools,with
Bihar,schools_with_functional_computer_facility_pvt_unaided,5919,schools,with
Chandigarh,schools_with_functional_computer_facility_pvt_unaided,77,schools,with
Chhattisgarh,schools_with_functional_computer_facility_pvt_unaided,4798,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_functional_computer_facility_pvt_unaided,63,schools,with
Delhi,schools_with_functional_computer_facility_pvt_unaided,2565,schools,with
Goa,schools_with_functional_computer_facility_pvt_unaided,131,schools,with
Gujarat,schools_with_functional_computer_facility_pvt_unaided,12554,schools,with
Haryana,schools_with_functional_computer_facility_pvt_unaided,7812,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_pvt_unaided,2386,schools,with
Jammu & Kashmir,schools_with_functional_computer_facility_pvt_unaided,3898,schools,with
Jharkhand,schools_with_functional_computer_facility_pvt_unaided,1518,schools,with
Karnataka,schools_with_functional_computer_facility_pvt_unaided,15724,schools,with
Kerala,schools_with_functional_computer_facility_pvt_unaided,3050,schools,with
Ladakh,schools_with_functional_computer_facility_pvt_unaided,95,schools,with
Lakshadweep,schools_with_functional_computer_facility_pvt_unaided,0,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_pvt_unaided,20933,schools,with
Maharashtra,schools_with_functional_computer_facility_pvt_unaided,17653,schools,with
Manipur,schools_with_functional_computer_facility_pvt_unaided,832,schools,with
Meghalaya,schools_with_functional_computer_facility_pvt_unaided,638,schools,with
Mizoram,schools_with_functional_computer_facility_pvt_unaided,610,schools,with
Nagaland,schools_with_functional_computer_facility_pvt_unaided,666,schools,with
Odisha,schools_with_functional_computer_facility_pvt_unaided,4666,schools,with
Puducherry,schools_with_functional_computer_facility_pvt_unaided,282,schools,with
Punjab,schools_with_functional_computer_facility_pvt_unaided,7280,schools,with
Rajasthan,schools_with_functional_computer_facility_pvt_unaided,28829,schools,with
Sikkim,schools_with_functional_computer_facility_pvt_unaided,249,schools,with
Tamil Nadu,schools_with_functional_computer_facility_pvt_unaided,10745,schools,with
Telangana,schools_with_functional_computer_facility_pvt_unaided,10634,schools,with
Tripura,schools_with_functional_computer_facility_pvt_unaided,298,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_pvt_unaided,48191,schools,with
Uttarakhand,schools_with_functional_computer_facility_pvt_unaided,4303,schools,with
West Bengal,schools_with_functional_computer_facility_pvt_unaided,3563,schools,with
India,schools_with_functional_computer_facility_others,16123,schools,with
Andaman & Nicobar Islands,schools_with_functional_computer_facility_others,0,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_others,141,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_others,27,schools,with
Assam,schools_with_functional_computer_facility_others,88,schools,with
Bihar,schools_with_functional_computer_facility_others,2934,schools,with
Chandigarh,schools_with_functional_computer_facility_others,27,schools,with
Chhattisgarh,schools_with_functional_computer_facility_others,54,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_functional_computer_facility_others,1,schools,with
Delhi,schools_with_functional_computer_facility_others,0,schools,with
Goa,schools_with_functional_computer_facility_others,0,schools,with
Gujarat,schools_with_functional_computer_facility_others,4,schools,with
Haryana,schools_with_functional_computer_facility_others,578,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_others,0,schools,with
Jammu & Kashmir,schools_with_functional_computer_facility_others,35,schools,with
Jharkhand,schools_with_functional_computer_facility_others,3748,schools,with
Karnataka,schools_with_functional_computer_facility_others,6,schools,with
Kerala,schools_with_functional_computer_facility_others,762,schools,with
Ladakh,schools_with_functional_computer_facility_others,0,schools,with
Lakshadweep,schools_with_functional_computer_facility_others,0,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_others,440,schools,with
Maharashtra,schools_with_functional_computer_facility_others,247,schools,with
Manipur,schools_with_functional_computer_facility_others,57,schools,with
Meghalaya,schools_with_functional_computer_facility_others,147,schools,with
Mizoram,schools_with_functional_computer_facility_others,35,schools,with
Nagaland,schools_with_functional_computer_facility_others,1,schools,with
Odisha,schools_with_functional_computer_facility_others,677,schools,with
Puducherry,schools_with_functional_computer_facility_others,0,schools,with
Punjab,schools_with_functional_computer_facility_others,10,schools,with
Rajasthan,schools_with_functional_computer_facility_others,681,schools,with
Sikkim,schools_with_functional_computer_facility_others,0,schools,with
Tamil Nadu,schools_with_functional_computer_facility_others,180,schools,with
Telangana,schools_with_functional_computer_facility_others,20,schools,with
Tripura,schools_with_functional_computer_facility_others,42,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_others,3013,schools,with
Uttarakhand,schools_with_functional_computer_facility_others,196,schools,with
West Bengal,schools_with_functional_computer_facility_others,1802,schools,with
India,_of_schools_with_functional_computer_facility_all_management,50.9,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_all_management,67.2,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_all_management,84.1,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_all_management,37.8,,of
Assam,_of_schools_with_functional_computer_facility_all_management,55.9,,of
Bihar,_of_schools_with_functional_computer_facility_all_management,18.4,,of
Chandigarh,_of_schools_with_functional_computer_facility_all_management,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_all_management,37.5,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_all_management,96.5,,of
Delhi,_of_schools_with_functional_computer_facility_all_management,100.0,,of
Goa,_of_schools_with_functional_computer_facility_all_management,54.9,,of
Gujarat,_of_schools_with_functional_computer_facility_all_management,96.0,,of
Haryana,_of_schools_with_functional_computer_facility_all_management,94.9,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_all_management,44.9,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_all_management,35.4,,of
Jharkhand,_of_schools_with_functional_computer_facility_all_management,42.6,,of
Karnataka,_of_schools_with_functional_computer_facility_all_management,48.4,,of
Kerala,_of_schools_with_functional_computer_facility_all_management,99.1,,of
Ladakh,_of_schools_with_functional_computer_facility_all_management,49.4,,of
Lakshadweep,_of_schools_with_functional_computer_facility_all_management,97.3,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_all_management,45.1,,of
Maharashtra,_of_schools_with_functional_computer_facility_all_management,75.7,,of
Manipur,_of_schools_with_functional_computer_facility_all_management,30.5,,of
Meghalaya,_of_schools_with_functional_computer_facility_all_management,17.0,,of
Mizoram,_of_schools_with_functional_computer_facility_all_management,42.6,,of
Nagaland,_of_schools_with_functional_computer_facility_all_management,55.8,,of
Odisha,_of_schools_with_functional_computer_facility_all_management,55.8,,of
Puducherry,_of_schools_with_functional_computer_facility_all_management,99.3,,of
Punjab,_of_schools_with_functional_computer_facility_all_management,96.8,,of
Rajasthan,_of_schools_with_functional_computer_facility_all_management,45.6,,of
Sikkim,_of_schools_with_functional_computer_facility_all_management,88.6,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_all_management,72.1,,of
Telangana,_of_schools_with_functional_computer_facility_all_management,70.2,,of
Tripura,_of_schools_with_functional_computer_facility_all_management,44.9,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_all_management,33.8,,of
Uttarakhand,_of_schools_with_functional_computer_facility_all_management,78.7,,of
West Bengal,_of_schools_with_functional_computer_facility_all_management,21.8,,of
India,_of_schools_with_functional_computer_facility_govt_,43.5,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_govt_,61.2,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_govt_,79.2,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_govt_,27.3,,of
Assam,_of_schools_with_functional_computer_facility_govt_,63.2,,of
Bihar,_of_schools_with_functional_computer_facility_govt_,10.9,,of
Chandigarh,_of_schools_with_functional_computer_facility_govt_,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_govt_,33.2,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_govt_,95.8,,of
Delhi,_of_schools_with_functional_computer_facility_govt_,100.0,,of
Goa,_of_schools_with_functional_computer_facility_govt_,20.0,,of
Gujarat,_of_schools_with_functional_computer_facility_govt_,96.8,,of
Haryana,_of_schools_with_functional_computer_facility_govt_,96.8,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_govt_,36.9,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_govt_,24.9,,of
Jharkhand,_of_schools_with_functional_computer_facility_govt_,37.0,,of
Karnataka,_of_schools_with_functional_computer_facility_govt_,33.4,,of
Kerala,_of_schools_with_functional_computer_facility_govt_,99.4,,of
Ladakh,_of_schools_with_functional_computer_facility_govt_,45.8,,of
Lakshadweep,_of_schools_with_functional_computer_facility_govt_,97.3,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_govt_,36.8,,of
Maharashtra,_of_schools_with_functional_computer_facility_govt_,64.4,,of
Manipur,_of_schools_with_functional_computer_facility_govt_,16.7,,of
Meghalaya,_of_schools_with_functional_computer_facility_govt_,10.1,,of
Mizoram,_of_schools_with_functional_computer_facility_govt_,34.5,,of
Nagaland,_of_schools_with_functional_computer_facility_govt_,52.1,,of
Odisha,_of_schools_with_functional_computer_facility_govt_,52.1,,of
Puducherry,_of_schools_with_functional_computer_facility_govt_,98.8,,of
Punjab,_of_schools_with_functional_computer_facility_govt_,97.9,,of
Rajasthan,_of_schools_with_functional_computer_facility_govt_,33.0,,of
Sikkim,_of_schools_with_functional_computer_facility_govt_,87.0,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_govt_,72.0,,of
Telangana,_of_schools_with_functional_computer_facility_govt_,64.0,,of
Tripura,_of_schools_with_functional_computer_facility_govt_,43.5,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_govt_,22.7,,of
Uttarakhand,_of_schools_with_functional_computer_facility_govt_,74.0,,of
West Bengal,_of_schools_with_functional_computer_facility_govt_,18.3,,of
India,_of_schools_with_functional_computer_facility_pvt_aided,69.5,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,75.0,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,91.7,,of
Assam,_of_schools_with_functional_computer_facility_pvt_aided,6.1,,of
Bihar,_of_schools_with_functional_computer_facility_pvt_aided,10.2,,of
Chandigarh,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_pvt_aided,42.0,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Delhi,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Goa,_of_schools_with_functional_computer_facility_pvt_aided,94.6,,of
Gujarat,_of_schools_with_functional_computer_facility_pvt_aided,97.9,,of
Haryana,_of_schools_with_functional_computer_facility_pvt_aided,80.0,,of
