state_ut,variable,value,level,category
Dadra and Nagar Haveli and Daman and Diu,total_schools_pvt_unaided,63,total,schools
Delhi,total_schools_pvt_unaided,2610,total,schools
Goa,total_schools_pvt_unaided,139,total,schools
Gujarat,total_schools_pvt_unaided,13559,total,schools
Haryana,total_schools_pvt_unaided,8261,total,schools
Himachal Pradesh,total_schools_pvt_unaided,2646,total,schools
Jammu and Kashmir,total_schools_pvt_unaided,5526,total,schools
Jharkhand,total_schools_pvt_unaided,1559,total,schools
Karnataka,total_schools_pvt_unaided,19650,total,schools
Kerala,total_schools_pvt_unaided,3164,total,schools
Ladakh,total_schools_pvt_unaided,112,total,schools
Lakshadweep,total_schools_pvt_unaided,0,total,schools
Madhya Pradesh,total_schools_pvt_unaided,30345,total,schools
Maharashtra,total_schools_pvt_unaided,19268,total,schools
Manipur,total_schools_pvt_unaided,1010,total,schools
Meghalaya,total_schools_pvt_unaided,2120,total,schools
Mizoram,total_schools_pvt_unaided,1034,total,schools
Nagaland,total_schools_pvt_unaided,757,total,schools
Odisha,total_schools_pvt_unaided,6104,total,schools
Puducherry,total_schools_pvt_unaided,281,total,schools
Punjab,total_schools_pvt_unaided,7978,total,schools
Rajasthan,total_schools_pvt_unaided,34826,total,schools
Sikkim,total_schools_pvt_unaided,376,total,schools
Tamil Nadu,total_schools_pvt_unaided,12396,total,schools
Telangana,total_schools_pvt_unaided,12193,total,schools
Tripura,total_schools_pvt_unaided,363,total,schools
Uttar Pradesh,total_schools_pvt_unaided,97808,total,schools
Uttarakhand,total_schools_pvt_unaided,5225,total,schools
West Bengal,total_schools_pvt_unaided,9750,total,schools
India,total_schools_others,48405,total,schools
Andaman and Nicobar Islands,total_schools_others,0,total,schools
Andhra Pradesh,total_schools_others,211,total,schools
Arunachal Pradesh,total_schools_others,47,total,schools
Assam,total_schools_others,5676,total,schools
Bihar,total_schools_others,8768,total,schools
Chandigarh,total_schools_others,27,total,schools
Chhattisgarh,total_schools_others,289,total,schools
Dadra and Nagar Haveli and Daman and Diu,total_schools_others,1,total,schools
Delhi,total_schools_others,0,total,schools
Goa,total_schools_others,0,total,schools
Gujarat,total_schools_others,3,total,schools
Haryana,total_schools_others,887,total,schools
Himachal Pradesh,total_schools_others,2,total,schools
Jammu and Kashmir,total_schools_others,105,total,schools
Jharkhand,total_schools_others,6281,total,schools
Karnataka,total_schools_others,11,total,schools
Kerala,total_schools_others,883,total,schools
Ladakh,total_schools_others,0,total,schools
Lakshadweep,total_schools_others,0,total,schools
Madhya Pradesh,total_schools_others,1802,total,schools
Maharashtra,total_schools_others,661,total,schools
Manipur,total_schools_others,135,total,schools
Meghalaya,total_schools_others,525,total,schools
Mizoram,total_schools_others,84,total,schools
Nagaland,total_schools_others,1,total,schools
Odisha,total_schools_others,1308,total,schools
Puducherry,total_schools_others,0,total,schools
Punjab,total_schools_others,14,total,schools
Rajasthan,total_schools_others,2599,total,schools
Sikkim,total_schools_others,0,total,schools
Tamil Nadu,total_schools_others,446,total,schools
Telangana,total_schools_others,167,total,schools
Tripura,total_schools_others,261,total,schools
Uttar Pradesh,total_schools_others,15109,total,schools
Uttarakhand,total_schools_others,498,total,schools
West Bengal,total_schools_others,1604,total,schools
India,schools_with_functional_computer_facility_all_management,682566,schools,with
Andaman and Nicobar Islands,schools_with_functional_computer_facility_all_management,275,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_all_management,29654,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_all_management,1161,schools,with
Assam,schools_with_functional_computer_facility_all_management,9906,schools,with
Bihar,schools_with_functional_computer_facility_all_management,17090,schools,with
Chandigarh,schools_with_functional_computer_facility_all_management,232,schools,with
Chhattisgarh,schools_with_functional_computer_facility_all_management,46777,schools,with
Dadra and Nagar Haveli and Daman and Diu,schools_with_functional_computer_facility_all_management,409,schools,with
Delhi,schools_with_functional_computer_facility_all_management,5619,schools,with
Goa,schools_with_functional_computer_facility_all_management,822,schools,with
Gujarat,schools_with_functional_computer_facility_all_management,52664,schools,with
Haryana,schools_with_functional_computer_facility_all_management,17744,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_all_management,7116,schools,with
Jammu and Kashmir,schools_with_functional_computer_facility_all_management,9395,schools,with
Jharkhand,schools_with_functional_computer_facility_all_management,36797,schools,with
Karnataka,schools_with_functional_computer_facility_all_management,41366,schools,with
Kerala,schools_with_functional_computer_facility_all_management,15951,schools,with
Ladakh,schools_with_functional_computer_facility_all_management,441,schools,with
Lakshadweep,schools_with_functional_computer_facility_all_management,38,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_all_management,31639,schools,with
Maharashtra,schools_with_functional_computer_facility_all_management,86163,schools,with
Manipur,schools_with_functional_computer_facility_all_management,1659,schools,with
Meghalaya,schools_with_functional_computer_facility_all_management,2599,schools,with
Mizoram,schools_with_functional_computer_facility_all_management,2033,schools,with
Nagaland,schools_with_functional_computer_facility_all_management,1467,schools,with
Odisha,schools_with_functional_computer_facility_all_management,15870,schools,with
Puducherry,schools_with_functional_computer_facility_all_management,726,schools,with
Punjab,schools_with_functional_computer_facility_all_management,27574,schools,with
Rajasthan,schools_with_functional_computer_facility_all_management,52981,schools,with
Sikkim,schools_with_functional_computer_facility_all_management,1116,schools,with
Tamil Nadu,schools_with_functional_computer_facility_all_management,45255,schools,with
Telangana,schools_with_functional_computer_facility_all_management,18188,schools,with
Tripura,schools_with_functional_computer_facility_all_management,1538,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_all_management,66564,schools,with
Uttarakhand,schools_with_functional_computer_facility_all_management,12557,schools,with
West Bengal,schools_with_functional_computer_facility_all_management,17186,schools,with
India,schools_with_functional_computer_facility_govt_,366368,schools,with
Andaman and Nicobar Islands,schools_with_functional_computer_facility_govt_,203,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_govt_,14739,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_govt_,621,schools,with
Assam,schools_with_functional_computer_facility_govt_,6306,schools,with
Bihar,schools_with_functional_computer_facility_govt_,6472,schools,with
Chandigarh,schools_with_functional_computer_facility_govt_,123,schools,with
Chhattisgarh,schools_with_functional_computer_facility_govt_,41154,schools,with
Dadra and Nagar Haveli and Daman and Diu,schools_with_functional_computer_facility_govt_,340,schools,with
Delhi,schools_with_functional_computer_facility_govt_,2762,schools,with
Goa,schools_with_functional_computer_facility_govt_,165,schools,with
Gujarat,schools_with_functional_computer_facility_govt_,34074,schools,with
Haryana,schools_with_functional_computer_facility_govt_,13151,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_govt_,4653,schools,with
Jammu and Kashmir,schools_with_functional_computer_facility_govt_,5067,schools,with
Jharkhand,schools_with_functional_computer_facility_govt_,30586,schools,with
Karnataka,schools_with_functional_computer_facility_govt_,18773,schools,with
Kerala,schools_with_functional_computer_facility_govt_,4815,schools,with
Ladakh,schools_with_functional_computer_facility_govt_,337,schools,with
Lakshadweep,schools_with_functional_computer_facility_govt_,38,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_govt_,10963,schools,with
Maharashtra,schools_with_functional_computer_facility_govt_,44658,schools,with
Manipur,schools_with_functional_computer_facility_govt_,583,schools,with
Meghalaya,schools_with_functional_computer_facility_govt_,849,schools,with
Mizoram,schools_with_functional_computer_facility_govt_,1061,schools,with
Nagaland,schools_with_functional_computer_facility_govt_,813,schools,with
Odisha,schools_with_functional_computer_facility_govt_,8705,schools,with
Puducherry,schools_with_functional_computer_facility_govt_,412,schools,with
Punjab,schools_with_functional_computer_facility_govt_,19248,schools,with
Rajasthan,schools_with_functional_computer_facility_govt_,24352,schools,with
Sikkim,schools_with_functional_computer_facility_govt_,747,schools,with
Tamil Nadu,schools_with_functional_computer_facility_govt_,29846,schools,with
Telangana,schools_with_functional_computer_facility_govt_,8051,schools,with
Tripura,schools_with_functional_computer_facility_govt_,1169,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_govt_,9880,schools,with
Uttarakhand,schools_with_functional_computer_facility_govt_,7470,schools,with
West Bengal,schools_with_functional_computer_facility_govt_,13182,schools,with
India,schools_with_functional_computer_facility_pvt_aided,55696,schools,with
Andaman and Nicobar Islands,schools_with_functional_computer_facility_pvt_aided,2,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_pvt_aided,492,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_pvt_aided,64,schools,with
Assam,schools_with_functional_computer_facility_pvt_aided,299,schools,with
Bihar,schools_with_functional_computer_facility_pvt_aided,150,schools,with
Chandigarh,schools_with_functional_computer_facility_pvt_aided,7,schools,with
Chhattisgarh,schools_with_functional_computer_facility_pvt_aided,203,schools,with
Dadra and Nagar Haveli and Daman and Diu,schools_with_functional_computer_facility_pvt_aided,8,schools,with
Delhi,schools_with_functional_computer_facility_pvt_aided,247,schools,with
Goa,schools_with_functional_computer_facility_pvt_aided,524,schools,with
Gujarat,schools_with_functional_computer_facility_pvt_aided,5543,schools,with
Haryana,schools_with_functional_computer_facility_pvt_aided,14,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Jammu and Kashmir,schools_with_functional_computer_facility_pvt_aided,1,schools,with
Jharkhand,schools_with_functional_computer_facility_pvt_aided,426,schools,with
Karnataka,schools_with_functional_computer_facility_pvt_aided,5430,schools,with
Kerala,schools_with_functional_computer_facility_pvt_aided,7174,schools,with
Ladakh,schools_with_functional_computer_facility_pvt_aided,9,schools,with
Lakshadweep,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_pvt_aided,289,schools,with
Maharashtra,schools_with_functional_computer_facility_pvt_aided,22243,schools,with
Manipur,schools_with_functional_computer_facility_pvt_aided,47,schools,with
Meghalaya,schools_with_functional_computer_facility_pvt_aided,948,schools,with
Mizoram,schools_with_functional_computer_facility_pvt_aided,183,schools,with
Nagaland,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Odisha,schools_with_functional_computer_facility_pvt_aided,1820,schools,with
Puducherry,schools_with_functional_computer_facility_pvt_aided,33,schools,with
Punjab,schools_with_functional_computer_facility_pvt_aided,414,schools,with
Rajasthan,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Sikkim,schools_with_functional_computer_facility_pvt_aided,14,schools,with
Tamil Nadu,schools_with_functional_computer_facility_pvt_aided,3883,schools,with
Telangana,schools_with_functional_computer_facility_pvt_aided,260,schools,with
Tripura,schools_with_functional_computer_facility_pvt_aided,31,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_pvt_aided,4423,schools,with
Uttarakhand,schools_with_functional_computer_facility_pvt_aided,461,schools,with
West Bengal,schools_with_functional_computer_facility_pvt_aided,54,schools,with
India,schools_with_functional_computer_facility_pvt_unaided,241836,schools,with
Andaman and Nicobar Islands,schools_with_functional_computer_facility_pvt_unaided,70,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_pvt_unaided,14300,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_pvt_unaided,442,schools,with
Assam,schools_with_functional_computer_facility_pvt_unaided,3162,schools,with
Bihar,schools_with_functional_computer_facility_pvt_unaided,5717,schools,with
Chandigarh,schools_with_functional_computer_facility_pvt_unaided,76,schools,with
Chhattisgarh,schools_with_functional_computer_facility_pvt_unaided,5310,schools,with
Dadra and Nagar Haveli and Daman and Diu,schools_with_functional_computer_facility_pvt_unaided,60,schools,with
Delhi,schools_with_functional_computer_facility_pvt_unaided,2610,schools,with
Goa,schools_with_functional_computer_facility_pvt_unaided,133,schools,with
Gujarat,schools_with_functional_computer_facility_pvt_unaided,13044,schools,with
Haryana,schools_with_functional_computer_facility_pvt_unaided,7841,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_pvt_unaided,2463,schools,with
Jammu and Kashmir,schools_with_functional_computer_facility_pvt_unaided,4259,schools,with
Jharkhand,schools_with_functional_computer_facility_pvt_unaided,1397,schools,with
Karnataka,schools_with_functional_computer_facility_pvt_unaided,17154,schools,with
Kerala,schools_with_functional_computer_facility_pvt_unaided,3114,schools,with
Ladakh,schools_with_functional_computer_facility_pvt_unaided,95,schools,with
Lakshadweep,schools_with_functional_computer_facility_pvt_unaided,0,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_pvt_unaided,19943,schools,with
Maharashtra,schools_with_functional_computer_facility_pvt_unaided,18602,schools,with
Manipur,schools_with_functional_computer_facility_pvt_unaided,936,schools,with
Meghalaya,schools_with_functional_computer_facility_pvt_unaided,649,schools,with
Mizoram,schools_with_functional_computer_facility_pvt_unaided,731,schools,with
Nagaland,schools_with_functional_computer_facility_pvt_unaided,653,schools,with
Odisha,schools_with_functional_computer_facility_pvt_unaided,4583,schools,with
Puducherry,schools_with_functional_computer_facility_pvt_unaided,281,schools,with
Punjab,schools_with_functional_computer_facility_pvt_unaided,7903,schools,with
Rajasthan,schools_with_functional_computer_facility_pvt_unaided,27827,schools,with
Sikkim,schools_with_functional_computer_facility_pvt_unaided,355,schools,with
Tamil Nadu,schools_with_functional_computer_facility_pvt_unaided,11180,schools,with
Telangana,schools_with_functional_computer_facility_pvt_unaided,9843,schools,with
Tripura,schools_with_functional_computer_facility_pvt_unaided,290,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_pvt_unaided,48664,schools,with
Uttarakhand,schools_with_functional_computer_facility_pvt_unaided,4388,schools,with
West Bengal,schools_with_functional_computer_facility_pvt_unaided,3500,schools,with
India,schools_with_functional_computer_facility_others,18669,schools,with
Andaman and Nicobar Islands,schools_with_functional_computer_facility_others,0,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_others,123,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_others,34,schools,with
Assam,schools_with_functional_computer_facility_others,133,schools,with
Bihar,schools_with_functional_computer_facility_others,4751,schools,with
Chandigarh,schools_with_functional_computer_facility_others,26,schools,with
Chhattisgarh,schools_with_functional_computer_facility_others,110,schools,with
Dadra and Nagar Haveli and Daman and Diu,schools_with_functional_computer_facility_others,1,schools,with
Delhi,schools_with_functional_computer_facility_others,0,schools,with
Goa,schools_with_functional_computer_facility_others,0,schools,with
Gujarat,schools_with_functional_computer_facility_others,3,schools,with
Haryana,schools_with_functional_computer_facility_others,738,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_others,0,schools,with
Jammu and Kashmir,schools_with_functional_computer_facility_others,68,schools,with
Jharkhand,schools_with_functional_computer_facility_others,4388,schools,with
Karnataka,schools_with_functional_computer_facility_others,9,schools,with
Kerala,schools_with_functional_computer_facility_others,848,schools,with
Ladakh,schools_with_functional_computer_facility_others,0,schools,with
Lakshadweep,schools_with_functional_computer_facility_others,0,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_others,444,schools,with
Maharashtra,schools_with_functional_computer_facility_others,660,schools,with
Manipur,schools_with_functional_computer_facility_others,93,schools,with
Meghalaya,schools_with_functional_computer_facility_others,153,schools,with
Mizoram,schools_with_functional_computer_facility_others,58,schools,with
Nagaland,schools_with_functional_computer_facility_others,1,schools,with
Odisha,schools_with_functional_computer_facility_others,762,schools,with
Puducherry,schools_with_functional_computer_facility_others,0,schools,with
Punjab,schools_with_functional_computer_facility_others,9,schools,with
Rajasthan,schools_with_functional_computer_facility_others,802,schools,with
Sikkim,schools_with_functional_computer_facility_others,0,schools,with
Tamil Nadu,schools_with_functional_computer_facility_others,346,schools,with
Telangana,schools_with_functional_computer_facility_others,34,schools,with
Tripura,schools_with_functional_computer_facility_others,48,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_others,3597,schools,with
Uttarakhand,schools_with_functional_computer_facility_others,238,schools,with
West Bengal,schools_with_functional_computer_facility_others,450,schools,with
India,_of_schools_with_functional_computer_facility_all_management,45.8,,of
Andaman and Nicobar Islands,_of_schools_with_functional_computer_facility_all_management,66.1,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_all_management,47.9,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_all_management,32.2,,of
Assam,_of_schools_with_functional_computer_facility_all_management,16.3,,of
Bihar,_of_schools_with_functional_computer_facility_all_management,18.3,,of
Chandigarh,_of_schools_with_functional_computer_facility_all_management,99.6,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_all_management,82.8,,of
Dadra and Nagar Haveli and Daman and Diu,_of_schools_with_functional_computer_facility_all_management,88.9,,of
Delhi,_of_schools_with_functional_computer_facility_all_management,100.0,,of
Goa,_of_schools_with_functional_computer_facility_all_management,54.4,,of
Gujarat,_of_schools_with_functional_computer_facility_all_management,97.8,,of
Haryana,_of_schools_with_functional_computer_facility_all_management,91.6,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_all_management,39.5,,of
Jammu and Kashmir,_of_schools_with_functional_computer_facility_all_management,32.6,,of
Jharkhand,_of_schools_with_functional_computer_facility_all_management,82.0,,of
Karnataka,_of_schools_with_functional_computer_facility_all_management,54.1,,of
Kerala,_of_schools_with_functional_computer_facility_all_management,98.2,,of
Ladakh,_of_schools_with_functional_computer_facility_all_management,45.1,,of
Lakshadweep,_of_schools_with_functional_computer_facility_all_management,100.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_all_management,25.2,,of
Maharashtra,_of_schools_with_functional_computer_facility_all_management,78.6,,of
Manipur,_of_schools_with_functional_computer_facility_all_management,35.9,,of
Meghalaya,_of_schools_with_functional_computer_facility_all_management,17.8,,of
Mizoram,_of_schools_with_functional_computer_facility_all_management,52.0,,of
Nagaland,_of_schools_with_functional_computer_facility_all_management,54.0,,of
Odisha,_of_schools_with_functional_computer_facility_all_management,25.5,,of
Puducherry,_of_schools_with_functional_computer_facility_all_management,98.6,,of
Punjab,_of_schools_with_functional_computer_facility_all_management,99.5,,of
Rajasthan,_of_schools_with_functional_computer_facility_all_management,49.8,,of
Sikkim,_of_schools_with_functional_computer_facility_all_management,88.6,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_all_management,77.0,,of
Telangana,_of_schools_with_functional_computer_facility_all_management,42.2,,of
Tripura,_of_schools_with_functional_computer_facility_all_management,31.2,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_all_management,25.8,,of
Uttarakhand,_of_schools_with_functional_computer_facility_all_management,55.0,,of
West Bengal,_of_schools_with_functional_computer_facility_all_management,18.1,,of
India,_of_schools_with_functional_computer_facility_govt_,35.8,,of
Andaman and Nicobar Islands,_of_schools_with_functional_computer_facility_govt_,59.4,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_govt_,32.7,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_govt_,20.8,,of
Assam,_of_schools_with_functional_computer_facility_govt_,13.9,,of
Bihar,_of_schools_with_functional_computer_facility_govt_,8.6,,of
Chandigarh,_of_schools_with_functional_computer_facility_govt_,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_govt_,84.4,,of
Dadra and Nagar Haveli and Daman and Diu,_of_schools_with_functional_computer_facility_govt_,87.6,,of
Delhi,_of_schools_with_functional_computer_facility_govt_,100.0,,of
Goa,_of_schools_with_functional_computer_facility_govt_,20.3,,of
Gujarat,_of_schools_with_functional_computer_facility_govt_,98.2,,of
Haryana,_of_schools_with_functional_computer_facility_govt_,90.3,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_govt_,30.3,,of
Jammu and Kashmir,_of_schools_with_functional_computer_facility_govt_,21.9,,of
Jharkhand,_of_schools_with_functional_computer_facility_govt_,85.3,,of
Karnataka,_of_schools_with_functional_computer_facility_govt_,37.8,,of
Kerala,_of_schools_with_functional_computer_facility_govt_,96.1,,of
Ladakh,_of_schools_with_functional_computer_facility_govt_,40.2,,of
Lakshadweep,_of_schools_with_functional_computer_facility_govt_,100.0,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_govt_,11.8,,of
Maharashtra,_of_schools_with_functional_computer_facility_govt_,68.0,,of
Manipur,_of_schools_with_functional_computer_facility_govt_,20.2,,of
Meghalaya,_of_schools_with_functional_computer_facility_govt_,10.9,,of
Mizoram,_of_schools_with_functional_computer_facility_govt_,41.4,,of
Nagaland,_of_schools_with_functional_computer_facility_govt_,41.5,,of
Odisha,_of_schools_with_functional_computer_facility_govt_,17.7,,of
Puducherry,_of_schools_with_functional_computer_facility_govt_,97.6,,of
Punjab,_of_schools_with_functional_computer_facility_govt_,99.9,,of
Rajasthan,_of_schools_with_functional_computer_facility_govt_,35.3,,of
Sikkim,_of_schools_with_functional_computer_facility_govt_,86.5,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_govt_,79.3,,of
Telangana,_of_schools_with_functional_computer_facility_govt_,26.8,,of
Tripura,_of_schools_with_functional_computer_facility_govt_,27.4,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_govt_,7.2,,of
Uttarakhand,_of_schools_with_functional_computer_facility_govt_,45.3,,of
West Bengal,_of_schools_with_functional_computer_facility_govt_,15.8,,of
India,_of_schools_with_functional_computer_facility_pvt_aided,67.5,,of
Andaman and Nicobar Islands,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,31.9,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,94.1,,of
Assam,_of_schools_with_functional_computer_facility_pvt_aided,7.8,,of
Bihar,_of_schools_with_functional_computer_facility_pvt_aided,20.2,,of
Chandigarh,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_pvt_aided,48.7,,of
Dadra and Nagar Haveli and Daman and Diu,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Delhi,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Goa,_of_schools_with_functional_computer_facility_pvt_aided,94.1,,of
Gujarat,_of_schools_with_functional_computer_facility_pvt_aided,99.2,,of
