state_ut,variable,value,level,category
Puducherry,retention_rate_secondary_9_to_10_total,88.2,retention,rate
Punjab,retention_rate_secondary_9_to_10_total,100,retention,rate
Rajasthan,retention_rate_secondary_9_to_10_total,50.5,retention,rate
Sikkim,retention_rate_secondary_9_to_10_total,55.6,retention,rate
Tamil Nadu,retention_rate_secondary_9_to_10_total,78.4,retention,rate
Telangana,retention_rate_secondary_9_to_10_total,Null,retention,rate
Tripura,retention_rate_secondary_9_to_10_total,49.9,retention,rate
Uttar Pradesh,retention_rate_secondary_9_to_10_total,58.4,retention,rate
Uttarakhand,retention_rate_secondary_9_to_10_total,73.6,retention,rate
West Bengal,retention_rate_secondary_9_to_10_total,43.9,retention,rate
