state_ut,variable,value,level,category
West Bengal,_of_schools_with_internet_facility_pvt_aided,68.1,,of
India,_of_schools_with_internet_facility_pvt_unaided,74.3,,of
Andaman & Nicobar Islands,_of_schools_with_internet_facility_pvt_unaided,90.0,,of
Andhra Pradesh,_of_schools_with_internet_facility_pvt_unaided,99.7,,of
Arunachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,68.4,,of
Assam,_of_schools_with_internet_facility_pvt_unaided,44.7,,of
Bihar,_of_schools_with_internet_facility_pvt_unaided,60.3,,of
Chandigarh,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Chhattisgarh,_of_schools_with_internet_facility_pvt_unaided,72.1,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_internet_facility_pvt_unaided,98.4,,of
Delhi,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Goa,_of_schools_with_internet_facility_pvt_unaided,97.2,,of
Gujarat,_of_schools_with_internet_facility_pvt_unaided,93.9,,of
Haryana,_of_schools_with_internet_facility_pvt_unaided,92.4,,of
Himachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,83.6,,of
Jammu & Kashmir,_of_schools_with_internet_facility_pvt_unaided,68.3,,of
Jharkhand,_of_schools_with_internet_facility_pvt_unaided,81.6,,of
Karnataka,_of_schools_with_internet_facility_pvt_unaided,81.2,,of
Kerala,_of_schools_with_internet_facility_pvt_unaided,98.5,,of
Ladakh,_of_schools_with_internet_facility_pvt_unaided,57.9,,of
Lakshadweep,_of_schools_with_internet_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_internet_facility_pvt_unaided,77.9,,of
Maharashtra,_of_schools_with_internet_facility_pvt_unaided,92.4,,of
Manipur,_of_schools_with_internet_facility_pvt_unaided,73.0,,of
Meghalaya,_of_schools_with_internet_facility_pvt_unaided,28.7,,of
Mizoram,_of_schools_with_internet_facility_pvt_unaided,33.8,,of
Nagaland,_of_schools_with_internet_facility_pvt_unaided,77.8,,of
Odisha,_of_schools_with_internet_facility_pvt_unaided,86.2,,of
Puducherry,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Punjab,_of_schools_with_internet_facility_pvt_unaided,92.8,,of
Rajasthan,_of_schools_with_internet_facility_pvt_unaided,82.0,,of
Sikkim,_of_schools_with_internet_facility_pvt_unaided,62.8,,of
Tamil Nadu,_of_schools_with_internet_facility_pvt_unaided,95.8,,of
Telangana,_of_schools_with_internet_facility_pvt_unaided,84.8,,of
Tripura,_of_schools_with_internet_facility_pvt_unaided,62.0,,of
Uttar Pradesh,_of_schools_with_internet_facility_pvt_unaided,56.4,,of
Uttarakhand,_of_schools_with_internet_facility_pvt_unaided,84.5,,of
West Bengal,_of_schools_with_internet_facility_pvt_unaided,36.4,,of
India,_of_schools_with_internet_facility_others,42.2,,of
Andaman & Nicobar Islands,_of_schools_with_internet_facility_others,0,,of
Andhra Pradesh,_of_schools_with_internet_facility_others,100,,of
Arunachal Pradesh,_of_schools_with_internet_facility_others,35.7,,of
Assam,_of_schools_with_internet_facility_others,9.8,,of
Bihar,_of_schools_with_internet_facility_others,39.2,,of
Chandigarh,_of_schools_with_internet_facility_others,96.3,,of
Chhattisgarh,_of_schools_with_internet_facility_others,38.4,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_internet_facility_others,100,,of
Delhi,_of_schools_with_internet_facility_others,0,,of
Goa,_of_schools_with_internet_facility_others,0,,of
Gujarat,_of_schools_with_internet_facility_others,100,,of
Haryana,_of_schools_with_internet_facility_others,82.4,,of
Himachal Pradesh,_of_schools_with_internet_facility_others,0,,of
Jammu & Kashmir,_of_schools_with_internet_facility_others,65.5,,of
Jharkhand,_of_schools_with_internet_facility_others,61.3,,of
Karnataka,_of_schools_with_internet_facility_others,50,,of
Kerala,_of_schools_with_internet_facility_others,92.1,,of
Ladakh,_of_schools_with_internet_facility_others,0,,of
Lakshadweep,_of_schools_with_internet_facility_others,0,,of
Madhya Pradesh,_of_schools_with_internet_facility_others,45.4,,of
Maharashtra,_of_schools_with_internet_facility_others,90.6,,of
Manipur,_of_schools_with_internet_facility_others,41.5,,of
Meghalaya,_of_schools_with_internet_facility_others,19.5,,of
Mizoram,_of_schools_with_internet_facility_others,31.7,,of
Nagaland,_of_schools_with_internet_facility_others,100,,of
Odisha,_of_schools_with_internet_facility_others,81.7,,of
Puducherry,_of_schools_with_internet_facility_others,0,,of
Punjab,_of_schools_with_internet_facility_others,71.4,,of
Rajasthan,_of_schools_with_internet_facility_others,32.7,,of
Sikkim,_of_schools_with_internet_facility_others,0,,of
Tamil Nadu,_of_schools_with_internet_facility_others,87.8,,of
Telangana,_of_schools_with_internet_facility_others,13.2,,of
Tripura,_of_schools_with_internet_facility_others,12.1,,of
Uttar Pradesh,_of_schools_with_internet_facility_others,38.5,,of
Uttarakhand,_of_schools_with_internet_facility_others,76.7,,of
West Bengal,_of_schools_with_internet_facility_others,30.1,,of
