state_ut,variable,value,level,category
West Bengal,_of_schools_with_internet_facility_pvt_aided,70.3,,of
India,_of_schools_with_internet_facility_pvt_unaided,77.1,,of
Andaman & Nicobar Islands,_of_schools_with_internet_facility_pvt_unaided,90.1,,of
Andhra Pradesh,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Arunachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,70.9,,of
Assam,_of_schools_with_internet_facility_pvt_unaided,54.7,,of
Bihar,_of_schools_with_internet_facility_pvt_unaided,89.6,,of
Chandigarh,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Chhattisgarh,_of_schools_with_internet_facility_pvt_unaided,77.3,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_internet_facility_pvt_unaided,98.4,,of
Delhi,_of_schools_with_internet_facility_pvt_unaided,100.0,,of
Goa,_of_schools_with_internet_facility_pvt_unaided,97.9,,of
Gujarat,_of_schools_with_internet_facility_pvt_unaided,96.2,,of
Haryana,_of_schools_with_internet_facility_pvt_unaided,94.5,,of
Himachal Pradesh,_of_schools_with_internet_facility_pvt_unaided,88.5,,of
Jammu & Kashmir,_of_schools_with_internet_facility_pvt_unaided,71.8,,of
Jharkhand,_of_schools_with_internet_facility_pvt_unaided,84.6,,of
Karnataka,_of_schools_with_internet_facility_pvt_unaided,83.4,,of
Kerala,_of_schools_with_internet_facility_pvt_unaided,98.8,,of
Ladakh,_of_schools_with_internet_facility_pvt_unaided,65.8,,of
Lakshadweep,_of_schools_with_internet_facility_pvt_unaided,0.0,,of
Madhya Pradesh,_of_schools_with_internet_facility_pvt_unaided,79.6,,of
Maharashtra,_of_schools_with_internet_facility_pvt_unaided,93.5,,of
Manipur,_of_schools_with_internet_facility_pvt_unaided,76.1,,of
Meghalaya,_of_schools_with_internet_facility_pvt_unaided,30.8,,of
Mizoram,_of_schools_with_internet_facility_pvt_unaided,68.8,,of
Nagaland,_of_schools_with_internet_facility_pvt_unaided,78.6,,of
Odisha,_of_schools_with_internet_facility_pvt_unaided,88.6,,of
Puducherry,_of_schools_with_internet_facility_pvt_unaided,99.0,,of
Punjab,_of_schools_with_internet_facility_pvt_unaided,94.0,,of
Rajasthan,_of_schools_with_internet_facility_pvt_unaided,84.0,,of
Sikkim,_of_schools_with_internet_facility_pvt_unaided,68.5,,of
Tamil Nadu,_of_schools_with_internet_facility_pvt_unaided,96.4,,of
Telangana,_of_schools_with_internet_facility_pvt_unaided,89.3,,of
Tripura,_of_schools_with_internet_facility_pvt_unaided,65.8,,of
Uttar Pradesh,_of_schools_with_internet_facility_pvt_unaided,59.2,,of
Uttarakhand,_of_schools_with_internet_facility_pvt_unaided,87.1,,of
West Bengal,_of_schools_with_internet_facility_pvt_unaided,39.8,,of
India,_of_schools_with_internet_facility_others,51.7,,of
Andaman & Nicobar Islands,_of_schools_with_internet_facility_others,0.00,,of
Andhra Pradesh,_of_schools_with_internet_facility_others,100.00,,of
Arunachal Pradesh,_of_schools_with_internet_facility_others,42.9,,of
Assam,_of_schools_with_internet_facility_others,16.4,,of
Bihar,_of_schools_with_internet_facility_others,78.5,,of
Chandigarh,_of_schools_with_internet_facility_others,0.00,,of
Chhattisgarh,_of_schools_with_internet_facility_others,47.2,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_internet_facility_others,100.00,,of
Delhi,_of_schools_with_internet_facility_others,0.00,,of
Goa,_of_schools_with_internet_facility_others,0.00,,of
Gujarat,_of_schools_with_internet_facility_others,100.00,,of
Haryana,_of_schools_with_internet_facility_others,87.9,,of
Himachal Pradesh,_of_schools_with_internet_facility_others,50.00,,of
Jammu & Kashmir,_of_schools_with_internet_facility_others,70.2,,of
Jharkhand,_of_schools_with_internet_facility_others,65.6,,of
Karnataka,_of_schools_with_internet_facility_others,60.00,,of
Kerala,_of_schools_with_internet_facility_others,91.8,,of
Ladakh,_of_schools_with_internet_facility_others,0.00,,of
Lakshadweep,_of_schools_with_internet_facility_others,0.00,,of
Madhya Pradesh,_of_schools_with_internet_facility_others,50.2,,of
Maharashtra,_of_schools_with_internet_facility_others,90.2,,of
Manipur,_of_schools_with_internet_facility_others,42.4,,of
Meghalaya,_of_schools_with_internet_facility_others,23.00,,of
Mizoram,_of_schools_with_internet_facility_others,82.5,,of
Nagaland,_of_schools_with_internet_facility_others,0.00,,of
Odisha,_of_schools_with_internet_facility_others,84.6,,of
Puducherry,_of_schools_with_internet_facility_others,0.00,,of
Punjab,_of_schools_with_internet_facility_others,58.3,,of
Rajasthan,_of_schools_with_internet_facility_others,34.9,,of
Sikkim,_of_schools_with_internet_facility_others,0.00,,of
Tamil Nadu,_of_schools_with_internet_facility_others,97.00,,of
Telangana,_of_schools_with_internet_facility_others,27.3,,of
Tripura,_of_schools_with_internet_facility_others,8.7,,of
Uttar Pradesh,_of_schools_with_internet_facility_others,41.5,,of
Uttarakhand,_of_schools_with_internet_facility_others,87.7,,of
West Bengal,_of_schools_with_internet_facility_others,32.2,,of
