state_ut,variable,value,level,category
India,ner_upper_primary_6_to_8_boys,68.2,ner,upper
Andaman and Nicobar Islands,ner_upper_primary_6_to_8_boys,59.3,ner,upper
Andhra Pradesh,ner_upper_primary_6_to_8_boys,65.0,ner,upper
Arunachal Pradesh,ner_upper_primary_6_to_8_boys,55.3,ner,upper
Assam,ner_upper_primary_6_to_8_boys,70.4,ner,upper
Bihar,ner_upper_primary_6_to_8_boys,67.9,ner,upper
Chandigarh,ner_upper_primary_6_to_8_boys,79.4,ner,upper
Chhattisgarh,ner_upper_primary_6_to_8_boys,79.3,ner,upper
Dadra and Nagar Haveli,ner_upper_primary_6_to_8_boys,67.8,ner,upper
Daman and Diu,ner_upper_primary_6_to_8_boys,69.3,ner,upper
Delhi,ner_upper_primary_6_to_8_boys,90.8,ner,upper
Goa,ner_upper_primary_6_to_8_boys,76.2,ner,upper
Gujarat,ner_upper_primary_6_to_8_boys,72.8,ner,upper
Haryana,ner_upper_primary_6_to_8_boys,69.9,ner,upper
Himachal Pradesh,ner_upper_primary_6_to_8_boys,74.7,ner,upper
Jammu and Kashmir,ner_upper_primary_6_to_8_boys,46.4,ner,upper
Jharkhand,ner_upper_primary_6_to_8_boys,69.8,ner,upper
Karnataka,ner_upper_primary_6_to_8_boys,79.4,ner,upper
Kerala,ner_upper_primary_6_to_8_boys,80.8,ner,upper
Ladakh,ner_upper_primary_6_to_8_boys,Null,ner,upper
Lakshadweep,ner_upper_primary_6_to_8_boys,58.5,ner,upper
Madhya Pradesh,ner_upper_primary_6_to_8_boys,70.4,ner,upper
Maharashtra,ner_upper_primary_6_to_8_boys,76.8,ner,upper
Manipur,ner_upper_primary_6_to_8_boys,67.7,ner,upper
Meghalaya,ner_upper_primary_6_to_8_boys,59.7,ner,upper
Mizoram,ner_upper_primary_6_to_8_boys,63.8,ner,upper
Nagaland,ner_upper_primary_6_to_8_boys,49.9,ner,upper
Odisha,ner_upper_primary_6_to_8_boys,63.6,ner,upper
Puducherry,ner_upper_primary_6_to_8_boys,64.8,ner,upper
Punjab,ner_upper_primary_6_to_8_boys,55.6,ner,upper
Rajasthan,ner_upper_primary_6_to_8_boys,65.8,ner,upper
Sikkim,ner_upper_primary_6_to_8_boys,55.9,ner,upper
Tamil Nadu,ner_upper_primary_6_to_8_boys,77.7,ner,upper
Telangana,ner_upper_primary_6_to_8_boys,69.2,ner,upper
Tripura,ner_upper_primary_6_to_8_boys,86.8,ner,upper
Uttar Pradesh,ner_upper_primary_6_to_8_boys,57.0,ner,upper
Uttarakhand,ner_upper_primary_6_to_8_boys,72.0,ner,upper
West Bengal,ner_upper_primary_6_to_8_boys,69.3,ner,upper
India,ner_upper_primary_6_to_8_girls,69.9,ner,upper
Andaman and Nicobar Islands,ner_upper_primary_6_to_8_girls,61.5,ner,upper
Andhra Pradesh,ner_upper_primary_6_to_8_girls,62.8,ner,upper
Arunachal Pradesh,ner_upper_primary_6_to_8_girls,59.4,ner,upper
Assam,ner_upper_primary_6_to_8_girls,77.5,ner,upper
Bihar,ner_upper_primary_6_to_8_girls,74.4,ner,upper
Chandigarh,ner_upper_primary_6_to_8_girls,87.0,ner,upper
Chhattisgarh,ner_upper_primary_6_to_8_girls,81.2,ner,upper
Dadra and Nagar Haveli,ner_upper_primary_6_to_8_girls,71.0,ner,upper
Daman and Diu,ner_upper_primary_6_to_8_girls,70.8,ner,upper
Delhi,ner_upper_primary_6_to_8_girls,95.0,ner,upper
Goa,ner_upper_primary_6_to_8_girls,79.2,ner,upper
Gujarat,ner_upper_primary_6_to_8_girls,72.8,ner,upper
Haryana,ner_upper_primary_6_to_8_girls,68.6,ner,upper
Himachal Pradesh,ner_upper_primary_6_to_8_girls,75.5,ner,upper
Jammu and Kashmir,ner_upper_primary_6_to_8_girls,48.7,ner,upper
Jharkhand,ner_upper_primary_6_to_8_girls,72.6,ner,upper
Karnataka,ner_upper_primary_6_to_8_girls,77.5,ner,upper
Kerala,ner_upper_primary_6_to_8_girls,80.6,ner,upper
Ladakh,ner_upper_primary_6_to_8_girls,Null,ner,upper
Lakshadweep,ner_upper_primary_6_to_8_girls,56.0,ner,upper
Madhya Pradesh,ner_upper_primary_6_to_8_girls,68.7,ner,upper
Maharashtra,ner_upper_primary_6_to_8_girls,76.7,ner,upper
Manipur,ner_upper_primary_6_to_8_girls,70.2,ner,upper
Meghalaya,ner_upper_primary_6_to_8_girls,68.4,ner,upper
Mizoram,ner_upper_primary_6_to_8_girls,66.4,ner,upper
Nagaland,ner_upper_primary_6_to_8_girls,53.2,ner,upper
Odisha,ner_upper_primary_6_to_8_girls,62.9,ner,upper
Puducherry,ner_upper_primary_6_to_8_girls,65.9,ner,upper
Punjab,ner_upper_primary_6_to_8_girls,62.5,ner,upper
Rajasthan,ner_upper_primary_6_to_8_girls,61.5,ner,upper
Sikkim,ner_upper_primary_6_to_8_girls,60.5,ner,upper
Tamil Nadu,ner_upper_primary_6_to_8_girls,79.6,ner,upper
Telangana,ner_upper_primary_6_to_8_girls,69.2,ner,upper
Tripura,ner_upper_primary_6_to_8_girls,89.7,ner,upper
Uttar Pradesh,ner_upper_primary_6_to_8_girls,59.6,ner,upper
Uttarakhand,ner_upper_primary_6_to_8_girls,73.4,ner,upper
West Bengal,ner_upper_primary_6_to_8_girls,74.1,ner,upper
India,ner_upper_primary_6_to_8_total,69.0,ner,upper
Andaman and Nicobar Islands,ner_upper_primary_6_to_8_total,60.4,ner,upper
Andhra Pradesh,ner_upper_primary_6_to_8_total,63.9,ner,upper
Arunachal Pradesh,ner_upper_primary_6_to_8_total,57.3,ner,upper
Assam,ner_upper_primary_6_to_8_total,73.9,ner,upper
Bihar,ner_upper_primary_6_to_8_total,71.0,ner,upper
Chandigarh,ner_upper_primary_6_to_8_total,82.7,ner,upper
Chhattisgarh,ner_upper_primary_6_to_8_total,80.3,ner,upper
Dadra and Nagar Haveli,ner_upper_primary_6_to_8_total,69.3,ner,upper
Daman and Diu,ner_upper_primary_6_to_8_total,70.0,ner,upper
Delhi,ner_upper_primary_6_to_8_total,92.8,ner,upper
Goa,ner_upper_primary_6_to_8_total,77.6,ner,upper
Gujarat,ner_upper_primary_6_to_8_total,72.8,ner,upper
Haryana,ner_upper_primary_6_to_8_total,69.3,ner,upper
Himachal Pradesh,ner_upper_primary_6_to_8_total,75.2,ner,upper
Jammu and Kashmir,ner_upper_primary_6_to_8_total,47.5,ner,upper
Jharkhand,ner_upper_primary_6_to_8_total,71.2,ner,upper
Karnataka,ner_upper_primary_6_to_8_total,78.5,ner,upper
Kerala,ner_upper_primary_6_to_8_total,80.6,ner,upper
Ladakh,ner_upper_primary_6_to_8_total,Null,ner,upper
Lakshadweep,ner_upper_primary_6_to_8_total,57.1,ner,upper
Madhya Pradesh,ner_upper_primary_6_to_8_total,69.6,ner,upper
Maharashtra,ner_upper_primary_6_to_8_total,76.8,ner,upper
Manipur,ner_upper_primary_6_to_8_total,68.9,ner,upper
Meghalaya,ner_upper_primary_6_to_8_total,64.0,ner,upper
Mizoram,ner_upper_primary_6_to_8_total,65.1,ner,upper
Nagaland,ner_upper_primary_6_to_8_total,51.5,ner,upper
Odisha,ner_upper_primary_6_to_8_total,63.2,ner,upper
Puducherry,ner_upper_primary_6_to_8_total,65.4,ner,upper
Punjab,ner_upper_primary_6_to_8_total,58.7,ner,upper
Rajasthan,ner_upper_primary_6_to_8_total,63.8,ner,upper
Sikkim,ner_upper_primary_6_to_8_total,58.2,ner,upper
Tamil Nadu,ner_upper_primary_6_to_8_total,78.6,ner,upper
Telangana,ner_upper_primary_6_to_8_total,69.2,ner,upper
Tripura,ner_upper_primary_6_to_8_total,88.2,ner,upper
Uttar Pradesh,ner_upper_primary_6_to_8_total,58.3,ner,upper
Uttarakhand,ner_upper_primary_6_to_8_total,72.6,ner,upper
West Bengal,ner_upper_primary_6_to_8_total,71.7,ner,upper
India,ner_elementary_1_to_8_boys,87.83,ner,elementary
Andaman and Nicobar Islands,ner_elementary_1_to_8_boys,72.24,ner,elementary
Andhra Pradesh,ner_elementary_1_to_8_boys,85.35,ner,elementary
Arunachal Pradesh,ner_elementary_1_to_8_boys,85.39,ner,elementary
Assam,ner_elementary_1_to_8_boys,95.39,ner,elementary
Bihar,ner_elementary_1_to_8_boys,82.72,ner,elementary
Chandigarh,ner_elementary_1_to_8_boys,83.31,ner,elementary
Chhattisgarh,ner_elementary_1_to_8_boys,90.8,ner,elementary
Dadra and Nagar Haveli,ner_elementary_1_to_8_boys,87.58,ner,elementary
Daman and Diu,ner_elementary_1_to_8_boys,80.92,ner,elementary
Delhi,ner_elementary_1_to_8_boys,100,ner,elementary
Goa,ner_elementary_1_to_8_boys,89.8,ner,elementary
Gujarat,ner_elementary_1_to_8_boys,85.28,ner,elementary
Haryana,ner_elementary_1_to_8_boys,89.9,ner,elementary
Himachal Pradesh,ner_elementary_1_to_8_boys,92.51,ner,elementary
Jammu and Kashmir,ner_elementary_1_to_8_boys,65.65,ner,elementary
Jharkhand,ner_elementary_1_to_8_boys,90.23,ner,elementary
Karnataka,ner_elementary_1_to_8_boys,98.46,ner,elementary
Kerala,ner_elementary_1_to_8_boys,91.57,ner,elementary
Ladakh,ner_elementary_1_to_8_boys,Null,ner,elementary
Lakshadweep,ner_elementary_1_to_8_boys,69.64,ner,elementary
Madhya Pradesh,ner_elementary_1_to_8_boys,83.04,ner,elementary
Maharashtra,ner_elementary_1_to_8_boys,94.64,ner,elementary
Manipur,ner_elementary_1_to_8_boys,99.84,ner,elementary
Meghalaya,ner_elementary_1_to_8_boys,100,ner,elementary
Mizoram,ner_elementary_1_to_8_boys,100,ner,elementary
Nagaland,ner_elementary_1_to_8_boys,71.89,ner,elementary
Odisha,ner_elementary_1_to_8_boys,83.64,ner,elementary
Puducherry,ner_elementary_1_to_8_boys,77.09,ner,elementary
Punjab,ner_elementary_1_to_8_boys,86.2,ner,elementary
Rajasthan,ner_elementary_1_to_8_boys,87.54,ner,elementary
Sikkim,ner_elementary_1_to_8_boys,79.77,ner,elementary
Tamil Nadu,ner_elementary_1_to_8_boys,91.62,ner,elementary
Telangana,ner_elementary_1_to_8_boys,92.21,ner,elementary
Tripura,ner_elementary_1_to_8_boys,100,ner,elementary
Uttar Pradesh,ner_elementary_1_to_8_boys,83.03,ner,elementary
Uttarakhand,ner_elementary_1_to_8_boys,95.34,ner,elementary
West Bengal,ner_elementary_1_to_8_boys,92.87,ner,elementary
India,ner_elementary_1_to_8_girls,89.15,ner,elementary
Andaman and Nicobar Islands,ner_elementary_1_to_8_girls,75.26,ner,elementary
Andhra Pradesh,ner_elementary_1_to_8_girls,81.2,ner,elementary
Arunachal Pradesh,ner_elementary_1_to_8_girls,87.13,ner,elementary
Assam,ner_elementary_1_to_8_girls,100,ner,elementary
Bihar,ner_elementary_1_to_8_girls,87.3,ner,elementary
Chandigarh,ner_elementary_1_to_8_girls,91.7,ner,elementary
Chhattisgarh,ner_elementary_1_to_8_girls,90.95,ner,elementary
Dadra and Nagar Haveli,ner_elementary_1_to_8_girls,89.89,ner,elementary
Daman and Diu,ner_elementary_1_to_8_girls,83.8,ner,elementary
Delhi,ner_elementary_1_to_8_girls,100,ner,elementary
Goa,ner_elementary_1_to_8_girls,93.47,ner,elementary
Gujarat,ner_elementary_1_to_8_girls,86.56,ner,elementary
Haryana,ner_elementary_1_to_8_girls,88.74,ner,elementary
Himachal Pradesh,ner_elementary_1_to_8_girls,93.98,ner,elementary
Jammu and Kashmir,ner_elementary_1_to_8_girls,68.62,ner,elementary
Jharkhand,ner_elementary_1_to_8_girls,90.89,ner,elementary
Karnataka,ner_elementary_1_to_8_girls,96.64,ner,elementary
Kerala,ner_elementary_1_to_8_girls,91.35,ner,elementary
Ladakh,ner_elementary_1_to_8_girls,Null,ner,elementary
Lakshadweep,ner_elementary_1_to_8_girls,69.24,ner,elementary
Madhya Pradesh,ner_elementary_1_to_8_girls,81.86,ner,elementary
Maharashtra,ner_elementary_1_to_8_girls,94.42,ner,elementary
Manipur,ner_elementary_1_to_8_girls,100,ner,elementary
Meghalaya,ner_elementary_1_to_8_girls,100,ner,elementary
Mizoram,ner_elementary_1_to_8_girls,100,ner,elementary
Nagaland,ner_elementary_1_to_8_girls,74.7,ner,elementary
Odisha,ner_elementary_1_to_8_girls,82.7,ner,elementary
Puducherry,ner_elementary_1_to_8_girls,79.1,ner,elementary
Punjab,ner_elementary_1_to_8_girls,89.57,ner,elementary
Rajasthan,ner_elementary_1_to_8_girls,85.39,ner,elementary
Sikkim,ner_elementary_1_to_8_girls,78.27,ner,elementary
Tamil Nadu,ner_elementary_1_to_8_girls,92.06,ner,elementary
Telangana,ner_elementary_1_to_8_girls,92.01,ner,elementary
Tripura,ner_elementary_1_to_8_girls,100,ner,elementary
Uttar Pradesh,ner_elementary_1_to_8_girls,86.72,ner,elementary
Uttarakhand,ner_elementary_1_to_8_girls,96.52,ner,elementary
West Bengal,ner_elementary_1_to_8_girls,95.1,ner,elementary
India,ner_elementary_1_to_8_total,88.46,ner,elementary
Andaman and Nicobar Islands,ner_elementary_1_to_8_total,73.69,ner,elementary
Andhra Pradesh,ner_elementary_1_to_8_total,83.33,ner,elementary
Arunachal Pradesh,ner_elementary_1_to_8_total,86.22,ner,elementary
Assam,ner_elementary_1_to_8_total,97.77,ner,elementary
Bihar,ner_elementary_1_to_8_total,84.94,ner,elementary
Chandigarh,ner_elementary_1_to_8_total,87.01,ner,elementary
Chhattisgarh,ner_elementary_1_to_8_total,90.88,ner,elementary
Dadra and Nagar Haveli,ner_elementary_1_to_8_total,88.66,ner,elementary
Daman and Diu,ner_elementary_1_to_8_total,82.24,ner,elementary
Delhi,ner_elementary_1_to_8_total,100,ner,elementary
Goa,ner_elementary_1_to_8_total,91.54,ner,elementary
Gujarat,ner_elementary_1_to_8_total,85.88,ner,elementary
Haryana,ner_elementary_1_to_8_total,89.37,ner,elementary
Himachal Pradesh,ner_elementary_1_to_8_total,93.21,ner,elementary
Jammu and Kashmir,ner_elementary_1_to_8_total,67.03,ner,elementary
Jharkhand,ner_elementary_1_to_8_total,90.35,ner,elementary
Karnataka,ner_elementary_1_to_8_total,97.58,ner,elementary
Kerala,ner_elementary_1_to_8_total,91.46,ner,elementary
Ladakh,ner_elementary_1_to_8_total,Null,ner,elementary
Lakshadweep,ner_elementary_1_to_8_total,69.44,ner,elementary
Madhya Pradesh,ner_elementary_1_to_8_total,82.47,ner,elementary
Maharashtra,ner_elementary_1_to_8_total,94.54,ner,elementary
Manipur,ner_elementary_1_to_8_total,100,ner,elementary
Meghalaya,ner_elementary_1_to_8_total,100,ner,elementary
Mizoram,ner_elementary_1_to_8_total,100,ner,elementary
Nagaland,ner_elementary_1_to_8_total,73.24,ner,elementary
Odisha,ner_elementary_1_to_8_total,83.18,ner,elementary
Puducherry,ner_elementary_1_to_8_total,78.05,ner,elementary
Punjab,ner_elementary_1_to_8_total,87.74,ner,elementary
Rajasthan,ner_elementary_1_to_8_total,86.52,ner,elementary
Sikkim,ner_elementary_1_to_8_total,79.03,ner,elementary
Tamil Nadu,ner_elementary_1_to_8_total,91.83,ner,elementary
Telangana,ner_elementary_1_to_8_total,92.12,ner,elementary
Tripura,ner_elementary_1_to_8_total,100,ner,elementary
Uttar Pradesh,ner_elementary_1_to_8_total,84.78,ner,elementary
Uttarakhand,ner_elementary_1_to_8_total,95.89,ner,elementary
West Bengal,ner_elementary_1_to_8_total,93.96,ner,elementary
India,ner_secondary_9_10_boys,48.2,ner,secondary
Andaman and Nicobar Islands,ner_secondary_9_10_boys,43.7,ner,secondary
Andhra Pradesh,ner_secondary_9_10_boys,49.7,ner,secondary
Arunachal Pradesh,ner_secondary_9_10_boys,37.4,ner,secondary
Assam,ner_secondary_9_10_boys,49.0,ner,secondary
Bihar,ner_secondary_9_10_boys,31.0,ner,secondary
Chandigarh,ner_secondary_9_10_boys,61.4,ner,secondary
Chhattisgarh,ner_secondary_9_10_boys,58.7,ner,secondary
Dadra and Nagar Haveli,ner_secondary_9_10_boys,48.9,ner,secondary
Daman and Diu,ner_secondary_9_10_boys,57.4,ner,secondary
Delhi,ner_secondary_9_10_boys,67.9,ner,secondary
Goa,ner_secondary_9_10_boys,62.5,ner,secondary
Gujarat,ner_secondary_9_10_boys,55.8,ner,secondary
Haryana,ner_secondary_9_10_boys,54.3,ner,secondary
Himachal Pradesh,ner_secondary_9_10_boys,67.0,ner,secondary
Jammu and Kashmir,ner_secondary_9_10_boys,33.1,ner,secondary
Jharkhand,ner_secondary_9_10_boys,40.6,ner,secondary
Karnataka,ner_secondary_9_10_boys,59.1,ner,secondary
Kerala,ner_secondary_9_10_boys,75.2,ner,secondary
Ladakh,ner_secondary_9_10_boys,Null,ner,secondary
Lakshadweep,ner_secondary_9_10_boys,57.2,ner,secondary
Madhya Pradesh,ner_secondary_9_10_boys,48.2,ner,secondary
Maharashtra,ner_secondary_9_10_boys,59.8,ner,secondary
Manipur,ner_secondary_9_10_boys,48.1,ner,secondary
Meghalaya,ner_secondary_9_10_boys,37.4,ner,secondary
Mizoram,ner_secondary_9_10_boys,46.5,ner,secondary
Nagaland,ner_secondary_9_10_boys,34.5,ner,secondary
Odisha,ner_secondary_9_10_boys,48.7,ner,secondary
Puducherry,ner_secondary_9_10_boys,53.2,ner,secondary
Punjab,ner_secondary_9_10_boys,35.8,ner,secondary
Rajasthan,ner_secondary_9_10_boys,49.3,ner,secondary
Sikkim,ner_secondary_9_10_boys,44.2,ner,secondary
Tamil Nadu,ner_secondary_9_10_boys,65.3,ner,secondary
Telangana,ner_secondary_9_10_boys,54.1,ner,secondary
Tripura,ner_secondary_9_10_boys,70.7,ner,secondary
Uttar Pradesh,ner_secondary_9_10_boys,38.5,ner,secondary
Uttarakhand,ner_secondary_9_10_boys,53.6,ner,secondary
West Bengal,ner_secondary_9_10_boys,52.1,ner,secondary
India,ner_secondary_9_10_girls,49.0,ner,secondary
Andaman and Nicobar Islands,ner_secondary_9_10_girls,51.0,ner,secondary
Andhra Pradesh,ner_secondary_9_10_girls,47.7,ner,secondary
Arunachal Pradesh,ner_secondary_9_10_girls,39.9,ner,secondary
Assam,ner_secondary_9_10_girls,57.9,ner,secondary
Bihar,ner_secondary_9_10_girls,34.2,ner,secondary
Chandigarh,ner_secondary_9_10_girls,69.4,ner,secondary
Chhattisgarh,ner_secondary_9_10_girls,67.4,ner,secondary
Dadra and Nagar Haveli,ner_secondary_9_10_girls,60.7,ner,secondary
Daman and Diu,ner_secondary_9_10_girls,63.1,ner,secondary
Delhi,ner_secondary_9_10_girls,73.1,ner,secondary
Goa,ner_secondary_9_10_girls,67.8,ner,secondary
Gujarat,ner_secondary_9_10_girls,48.1,ner,secondary
Haryana,ner_secondary_9_10_girls,51.5,ner,secondary
Himachal Pradesh,ner_secondary_9_10_girls,67.3,ner,secondary
Jammu and Kashmir,ner_secondary_9_10_girls,33.8,ner,secondary
Jharkhand,ner_secondary_9_10_girls,43.1,ner,secondary
Karnataka,ner_secondary_9_10_girls,57.2,ner,secondary
Kerala,ner_secondary_9_10_girls,74.3,ner,secondary
Ladakh,ner_secondary_9_10_girls,Null,ner,secondary
Lakshadweep,ner_secondary_9_10_girls,62.7,ner,secondary
Madhya Pradesh,ner_secondary_9_10_girls,45.4,ner,secondary
Maharashtra,ner_secondary_9_10_girls,59.4,ner,secondary
Manipur,ner_secondary_9_10_girls,50.3,ner,secondary
Meghalaya,ner_secondary_9_10_girls,45.4,ner,secondary
Mizoram,ner_secondary_9_10_girls,52.4,ner,secondary
Nagaland,ner_secondary_9_10_girls,38.9,ner,secondary
Odisha,ner_secondary_9_10_girls,49.1,ner,secondary
Puducherry,ner_secondary_9_10_girls,57.0,ner,secondary
Punjab,ner_secondary_9_10_girls,43.5,ner,secondary
Rajasthan,ner_secondary_9_10_girls,43.8,ner,secondary
Sikkim,ner_secondary_9_10_girls,50.0,ner,secondary
Tamil Nadu,ner_secondary_9_10_girls,69.9,ner,secondary
Telangana,ner_secondary_9_10_girls,55.0,ner,secondary
Tripura,ner_secondary_9_10_girls,76.4,ner,secondary
Uttar Pradesh,ner_secondary_9_10_girls,36.2,ner,secondary
Uttarakhand,ner_secondary_9_10_girls,55.3,ner,secondary
West Bengal,ner_secondary_9_10_girls,64.3,ner,secondary
India,ner_secondary_9_10_total,48.6,ner,secondary
Andaman and Nicobar Islands,ner_secondary_9_10_total,47.1,ner,secondary
Andhra Pradesh,ner_secondary_9_10_total,48.8,ner,secondary
Arunachal Pradesh,ner_secondary_9_10_total,38.6,ner,secondary
