state_ut,variable,value,level,category
Goa,total_schools_govt_,780,total,schools
Gujarat,total_schools_govt_,34638,total,schools
Haryana,total_schools_govt_,14338,total,schools
Himachal Pradesh,total_schools_govt_,14725,total,schools
Jammu & Kashmir,total_schools_govt_,18785,total,schools
Jharkhand,total_schools_govt_,35788,total,schools
Karnataka,total_schools_govt_,48844,total,schools
Kerala,total_schools_govt_,4808,total,schools
Ladakh,total_schools_govt_,812,total,schools
Lakshadweep,total_schools_govt_,36,total,schools
Madhya Pradesh,total_schools_govt_,92250,total,schools
Maharashtra,total_schools_govt_,64846,total,schools
Manipur,total_schools_govt_,2952,total,schools
Meghalaya,total_schools_govt_,7789,total,schools
Mizoram,total_schools_govt_,2617,total,schools
Nagaland,total_schools_govt_,1926,total,schools
Odisha,total_schools_govt_,48625,total,schools
Puducherry,total_schools_govt_,419,total,schools
Punjab,total_schools_govt_,19243,total,schools
Rajasthan,total_schools_govt_,70155,total,schools
Sikkim,total_schools_govt_,857,total,schools
Tamil Nadu,total_schools_govt_,37626,total,schools
Telangana,total_schools_govt_,30057,total,schools
Tripura,total_schools_govt_,4187,total,schools
Uttar Pradesh,total_schools_govt_,137172,total,schools
Uttarakhand,total_schools_govt_,16018,total,schools
West Bengal,total_schools_govt_,82154,total,schools
India,total_schools_pvt_aided,79349,total,schools
Andaman & Nicobar Islands,total_schools_pvt_aided,2,total,schools
Andhra Pradesh,total_schools_pvt_aided,838,total,schools
Arunachal Pradesh,total_schools_pvt_aided,72,total,schools
Assam,total_schools_pvt_aided,1587,total,schools
Bihar,total_schools_pvt_aided,712,total,schools
Chandigarh,total_schools_pvt_aided,7,total,schools
Chhattisgarh,total_schools_pvt_aided,413,total,schools
Dadra & Nagar Haveli and Daman & Diu,total_schools_pvt_aided,8,total,schools
Delhi,total_schools_pvt_aided,238,total,schools
Goa,total_schools_pvt_aided,558,total,schools
Gujarat,total_schools_pvt_aided,5522,total,schools
Haryana,total_schools_pvt_aided,4,total,schools
Himachal Pradesh,total_schools_pvt_aided,0,total,schools
Jammu & Kashmir,total_schools_pvt_aided,1,total,schools
Jharkhand,total_schools_pvt_aided,1155,total,schools
Karnataka,total_schools_pvt_aided,6905,total,schools
Kerala,total_schools_pvt_aided,7164,total,schools
Ladakh,total_schools_pvt_aided,38,total,schools
Lakshadweep,total_schools_pvt_aided,0,total,schools
Madhya Pradesh,total_schools_pvt_aided,550,total,schools
Maharashtra,total_schools_pvt_aided,24406,total,schools
Manipur,total_schools_pvt_aided,585,total,schools
Meghalaya,total_schools_pvt_aided,4172,total,schools
Mizoram,total_schools_pvt_aided,232,total,schools
Nagaland,total_schools_pvt_aided,0,total,schools
Odisha,total_schools_pvt_aided,5868,total,schools
Puducherry,total_schools_pvt_aided,33,total,schools
Punjab,total_schools_pvt_aided,437,total,schools
Rajasthan,total_schools_pvt_aided,0,total,schools
Sikkim,total_schools_pvt_aided,16,total,schools
Tamil Nadu,total_schools_pvt_aided,8254,total,schools
Telangana,total_schools_pvt_aided,579,total,schools
Tripura,total_schools_pvt_aided,42,total,schools
Uttar Pradesh,total_schools_pvt_aided,8262,total,schools
Uttarakhand,total_schools_pvt_aided,615,total,schools
West Bengal,total_schools_pvt_aided,74,total,schools
India,total_schools_pvt_unaided,339583,total,schools
Andaman & Nicobar Islands,total_schools_pvt_unaided,71,total,schools
Andhra Pradesh,total_schools_pvt_unaided,15473,total,schools
Arunachal Pradesh,total_schools_pvt_unaided,571,total,schools
Assam,total_schools_pvt_unaided,6480,total,schools
Bihar,total_schools_pvt_unaided,11274,total,schools
Chandigarh,total_schools_pvt_unaided,82,total,schools
Chhattisgarh,total_schools_pvt_unaided,7382,total,schools
Dadra & Nagar Haveli and Daman & Diu,total_schools_pvt_unaided,63,total,schools
Delhi,total_schools_pvt_unaided,2637,total,schools
Goa,total_schools_pvt_unaided,141,total,schools
Gujarat,total_schools_pvt_unaided,13190,total,schools
Haryana,total_schools_pvt_unaided,8499,total,schools
Himachal Pradesh,total_schools_pvt_unaided,2603,total,schools
Jammu & Kashmir,total_schools_pvt_unaided,5359,total,schools
Jharkhand,total_schools_pvt_unaided,1707,total,schools
Karnataka,total_schools_pvt_unaided,19105,total,schools
Kerala,total_schools_pvt_unaided,3018,total,schools
Ladakh,total_schools_pvt_unaided,111,total,schools
Lakshadweep,total_schools_pvt_unaided,0,total,schools
Madhya Pradesh,total_schools_pvt_unaided,28212,total,schools
Maharashtra,total_schools_pvt_unaided,18746,total,schools
Manipur,total_schools_pvt_unaided,1030,total,schools
Meghalaya,total_schools_pvt_unaided,2135,total,schools
Mizoram,total_schools_pvt_unaided,1068,total,schools
Nagaland,total_schools_pvt_unaided,814,total,schools
Odisha,total_schools_pvt_unaided,6107,total,schools
Puducherry,total_schools_pvt_unaided,311,total,schools
Punjab,total_schools_pvt_unaided,7589,total,schools
Rajasthan,total_schools_pvt_unaided,33548,total,schools
Sikkim,total_schools_pvt_unaided,372,total,schools
Tamil Nadu,total_schools_pvt_unaided,11890,total,schools
Telangana,total_schools_pvt_unaided,12474,total,schools
Tripura,total_schools_pvt_unaided,485,total,schools
Uttar Pradesh,total_schools_pvt_unaided,104508,total,schools
Uttarakhand,total_schools_pvt_unaided,5352,total,schools
West Bengal,total_schools_pvt_unaided,7176,total,schools
India,total_schools_others,39219,total,schools
Andaman & Nicobar Islands,total_schools_others,0,total,schools
Andhra Pradesh,total_schools_others,120,total,schools
Arunachal Pradesh,total_schools_others,28,total,schools
Assam,total_schools_others,2475,total,schools
Bihar,total_schools_others,6033,total,schools
Chandigarh,total_schools_others,0,total,schools
Chhattisgarh,total_schools_others,180,total,schools
Dadra & Nagar Haveli and Daman & Diu,total_schools_others,1,total,schools
Delhi,total_schools_others,0,total,schools
Goa,total_schools_others,0,total,schools
Gujarat,total_schools_others,5,total,schools
Haryana,total_schools_others,653,total,schools
Himachal Pradesh,total_schools_others,2,total,schools
Jammu & Kashmir,total_schools_others,47,total,schools
Jharkhand,total_schools_others,5726,total,schools
Karnataka,total_schools_others,5,total,schools
Kerala,total_schools_others,767,total,schools
Ladakh,total_schools_others,0,total,schools
Lakshadweep,total_schools_others,0,total,schools
Madhya Pradesh,total_schools_others,1108,total,schools
Maharashtra,total_schools_others,214,total,schools
Manipur,total_schools_others,99,total,schools
Meghalaya,total_schools_others,491,total,schools
Mizoram,total_schools_others,57,total,schools
Nagaland,total_schools_others,0,total,schools
Odisha,total_schools_others,965,total,schools
Puducherry,total_schools_others,0,total,schools
Punjab,total_schools_others,12,total,schools
Rajasthan,total_schools_others,2599,total,schools
Sikkim,total_schools_others,0,total,schools
Tamil Nadu,total_schools_others,165,total,schools
Telangana,total_schools_others,44,total,schools
Tripura,total_schools_others,229,total,schools
Uttar Pradesh,total_schools_others,12416,total,schools
Uttarakhand,total_schools_others,467,total,schools
West Bengal,total_schools_others,4311,total,schools
India,schools_with_functional_computer_facility_all_management,852684,schools,with
Andaman & Nicobar Islands,schools_with_functional_computer_facility_all_management,332,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_all_management,46909,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_all_management,1357,schools,with
Assam,schools_with_functional_computer_facility_all_management,36448,schools,with
Bihar,schools_with_functional_computer_facility_all_management,22410,schools,with
Chandigarh,schools_with_functional_computer_facility_all_management,206,schools,with
Chhattisgarh,schools_with_functional_computer_facility_all_management,21685,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_functional_computer_facility_all_management,414,schools,with
Delhi,schools_with_functional_computer_facility_all_management,5553,schools,with
Goa,schools_with_functional_computer_facility_all_management,824,schools,with
Gujarat,schools_with_functional_computer_facility_all_management,51252,schools,with
Haryana,schools_with_functional_computer_facility_all_management,212457,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_all_management,1257,schools,with
Jammu & Kashmir,schools_with_functional_computer_facility_all_management,4841,schools,with
Jharkhand,schools_with_functional_computer_facility_all_management,19369,schools,with
Karnataka,schools_with_functional_computer_facility_all_management,37939,schools,with
Kerala,schools_with_functional_computer_facility_all_management,15618,schools,with
Ladakh,schools_with_functional_computer_facility_all_management,537,schools,with
Lakshadweep,schools_with_functional_computer_facility_all_management,35,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_all_management,66314,schools,with
Maharashtra,schools_with_functional_computer_facility_all_management,82992,schools,with
Manipur,schools_with_functional_computer_facility_all_management,1642,schools,with
Meghalaya,schools_with_functional_computer_facility_all_management,2552,schools,with
Mizoram,schools_with_functional_computer_facility_all_management,2573,schools,with
Nagaland,schools_with_functional_computer_facility_all_management,2162,schools,with
Odisha,schools_with_functional_computer_facility_all_management,43793,schools,with
Puducherry,schools_with_functional_computer_facility_all_management,751,schools,with
Punjab,schools_with_functional_computer_facility_all_management,26546,schools,with
Rajasthan,schools_with_functional_computer_facility_all_management,49967,schools,with
Sikkim,schools_with_functional_computer_facility_all_management,1118,schools,with
Tamil Nadu,schools_with_functional_computer_facility_all_management,53080,schools,with
Telangana,schools_with_functional_computer_facility_all_management,35048,schools,with
Tripura,schools_with_functional_computer_facility_all_management,3015,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_all_management,134462,schools,with
Uttarakhand,schools_with_functional_computer_facility_all_management,18857,schools,with
West Bengal,schools_with_functional_computer_facility_all_management,22721,schools,with
India,schools_with_functional_computer_facility_govt_,534251,schools,with
Andaman & Nicobar Islands,schools_with_functional_computer_facility_govt_,261,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_govt_,30977,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_govt_,775,schools,with
Assam,schools_with_functional_computer_facility_govt_,33091,schools,with
Bihar,schools_with_functional_computer_facility_govt_,11970,schools,with
Chandigarh,schools_with_functional_computer_facility_govt_,118,schools,with
Chhattisgarh,schools_with_functional_computer_facility_govt_,16380,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_functional_computer_facility_govt_,342,schools,with
Delhi,schools_with_functional_computer_facility_govt_,2680,schools,with
Goa,schools_with_functional_computer_facility_govt_,166,schools,with
Gujarat,schools_with_functional_computer_facility_govt_,33435,schools,with
Haryana,schools_with_functional_computer_facility_govt_,13973,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_govt_,8841,schools,with
Jammu & Kashmir,schools_with_functional_computer_facility_govt_,4885,schools,with
Jharkhand,schools_with_functional_computer_facility_govt_,13819,schools,with
Karnataka,schools_with_functional_computer_facility_govt_,17484,schools,with
Kerala,schools_with_functional_computer_facility_govt_,4774,schools,with
Ladakh,schools_with_functional_computer_facility_govt_,425,schools,with
Lakshadweep,schools_with_functional_computer_facility_govt_,35,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_govt_,44683,schools,with
Maharashtra,schools_with_functional_computer_facility_govt_,42610,schools,with
Manipur,schools_with_functional_computer_facility_govt_,680,schools,with
Meghalaya,schools_with_functional_computer_facility_govt_,804,schools,with
Mizoram,schools_with_functional_computer_facility_govt_,1671,schools,with
Nagaland,schools_with_functional_computer_facility_govt_,1466,schools,with
Odisha,schools_with_functional_computer_facility_govt_,34545,schools,with
Puducherry,schools_with_functional_computer_facility_govt_,412,schools,with
Punjab,schools_with_functional_computer_facility_govt_,18921,schools,with
Rajasthan,schools_with_functional_computer_facility_govt_,25228,schools,with
Sikkim,schools_with_functional_computer_facility_govt_,754,schools,with
Tamil Nadu,schools_with_functional_computer_facility_govt_,37316,schools,with
Telangana,schools_with_functional_computer_facility_govt_,23610,schools,with
Tripura,schools_with_functional_computer_facility_govt_,2584,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_govt_,75227,schools,with
Uttarakhand,schools_with_functional_computer_facility_govt_,13828,schools,with
West Bengal,schools_with_functional_computer_facility_govt_,16923,schools,with
India,schools_with_functional_computer_facility_pvt_aided,56443,schools,with
Andaman & Nicobar Islands,schools_with_functional_computer_facility_pvt_aided,2,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_pvt_aided,589,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_pvt_aided,67,schools,with
Assam,schools_with_functional_computer_facility_pvt_aided,133,schools,with
Bihar,schools_with_functional_computer_facility_pvt_aided,106,schools,with
Chandigarh,schools_with_functional_computer_facility_pvt_aided,7,schools,with
Chhattisgarh,schools_with_functional_computer_facility_pvt_aided,172,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_functional_computer_facility_pvt_aided,8,schools,with
Delhi,schools_with_functional_computer_facility_pvt_aided,236,schools,with
Goa,schools_with_functional_computer_facility_pvt_aided,526,schools,with
Gujarat,schools_with_functional_computer_facility_pvt_aided,5431,schools,with
Haryana,schools_with_functional_computer_facility_pvt_aided,3,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Jammu & Kashmir,schools_with_functional_computer_facility_pvt_aided,1,schools,with
Jharkhand,schools_with_functional_computer_facility_pvt_aided,347,schools,with
Karnataka,schools_with_functional_computer_facility_pvt_aided,4556,schools,with
Kerala,schools_with_functional_computer_facility_pvt_aided,7130,schools,with
Ladakh,schools_with_functional_computer_facility_pvt_aided,13,schools,with
Lakshadweep,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_pvt_aided,249,schools,with
Maharashtra,schools_with_functional_computer_facility_pvt_aided,22395,schools,with
Manipur,schools_with_functional_computer_facility_pvt_aided,66,schools,with
Meghalaya,schools_with_functional_computer_facility_pvt_aided,924,schools,with
Mizoram,schools_with_functional_computer_facility_pvt_aided,167,schools,with
Nagaland,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Odisha,schools_with_functional_computer_facility_pvt_aided,3847,schools,with
Puducherry,schools_with_functional_computer_facility_pvt_aided,33,schools,with
Punjab,schools_with_functional_computer_facility_pvt_aided,398,schools,with
Rajasthan,schools_with_functional_computer_facility_pvt_aided,0,schools,with
Sikkim,schools_with_functional_computer_facility_pvt_aided,10,schools,with
Tamil Nadu,schools_with_functional_computer_facility_pvt_aided,4371,schools,with
Telangana,schools_with_functional_computer_facility_pvt_aided,232,schools,with
Tripura,schools_with_functional_computer_facility_pvt_aided,26,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_pvt_aided,3890,schools,with
Uttarakhand,schools_with_functional_computer_facility_pvt_aided,451,schools,with
West Bengal,schools_with_functional_computer_facility_pvt_aided,57,schools,with
India,schools_with_functional_computer_facility_pvt_unaided,246252,schools,with
Andaman & Nicobar Islands,schools_with_functional_computer_facility_pvt_unaided,69,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_pvt_unaided,15230,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_pvt_unaided,496,schools,with
Assam,schools_with_functional_computer_facility_pvt_unaided,3540,schools,with
Bihar,schools_with_functional_computer_facility_pvt_unaided,7609,schools,with
Chandigarh,schools_with_functional_computer_facility_pvt_unaided,81,schools,with
Chhattisgarh,schools_with_functional_computer_facility_pvt_unaided,5085,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_functional_computer_facility_pvt_unaided,63,schools,with
Delhi,schools_with_functional_computer_facility_pvt_unaided,2637,schools,with
Goa,schools_with_functional_computer_facility_pvt_unaided,132,schools,with
Gujarat,schools_with_functional_computer_facility_pvt_unaided,12382,schools,with
Haryana,schools_with_functional_computer_facility_pvt_unaided,7947,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_pvt_unaided,2408,schools,with
Jammu & Kashmir,schools_with_functional_computer_facility_pvt_unaided,3927,schools,with
Jharkhand,schools_with_functional_computer_facility_pvt_unaided,1472,schools,with
Karnataka,schools_with_functional_computer_facility_pvt_unaided,15896,schools,with
Kerala,schools_with_functional_computer_facility_pvt_unaided,2992,schools,with
Ladakh,schools_with_functional_computer_facility_pvt_unaided,99,schools,with
Lakshadweep,schools_with_functional_computer_facility_pvt_unaided,0,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_pvt_unaided,21027,schools,with
Maharashtra,schools_with_functional_computer_facility_pvt_unaided,17785,schools,with
Manipur,schools_with_functional_computer_facility_pvt_unaided,852,schools,with
Meghalaya,schools_with_functional_computer_facility_pvt_unaided,675,schools,with
Mizoram,schools_with_functional_computer_facility_pvt_unaided,699,schools,with
Nagaland,schools_with_functional_computer_facility_pvt_unaided,693,schools,with
Odisha,schools_with_functional_computer_facility_pvt_unaided,4786,schools,with
Puducherry,schools_with_functional_computer_facility_pvt_unaided,306,schools,with
Punjab,schools_with_functional_computer_facility_pvt_unaided,7218,schools,with
Rajasthan,schools_with_functional_computer_facility_pvt_unaided,24035,schools,with
Sikkim,schools_with_functional_computer_facility_pvt_unaided,354,schools,with
Tamil Nadu,schools_with_functional_computer_facility_pvt_unaided,11242,schools,with
Telangana,schools_with_functional_computer_facility_pvt_unaided,11194,schools,with
Tripura,schools_with_functional_computer_facility_pvt_unaided,367,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_pvt_unaided,54867,schools,with
Uttarakhand,schools_with_functional_computer_facility_pvt_unaided,4389,schools,with
West Bengal,schools_with_functional_computer_facility_pvt_unaided,3698,schools,with
India,schools_with_functional_computer_facility_others,15738,schools,with
Andaman & Nicobar Islands,schools_with_functional_computer_facility_others,0,schools,with
Andhra Pradesh,schools_with_functional_computer_facility_others,113,schools,with
Arunachal Pradesh,schools_with_functional_computer_facility_others,19,schools,with
Assam,schools_with_functional_computer_facility_others,84,schools,with
Bihar,schools_with_functional_computer_facility_others,2725,schools,with
Chandigarh,schools_with_functional_computer_facility_others,0,schools,with
Chhattisgarh,schools_with_functional_computer_facility_others,48,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_functional_computer_facility_others,1,schools,with
Delhi,schools_with_functional_computer_facility_others,0,schools,with
Goa,schools_with_functional_computer_facility_others,0,schools,with
Gujarat,schools_with_functional_computer_facility_others,4,schools,with
Haryana,schools_with_functional_computer_facility_others,534,schools,with
Himachal Pradesh,schools_with_functional_computer_facility_others,1,schools,with
Jammu & Kashmir,schools_with_functional_computer_facility_others,28,schools,with
Jharkhand,schools_with_functional_computer_facility_others,3731,schools,with
Karnataka,schools_with_functional_computer_facility_others,3,schools,with
Kerala,schools_with_functional_computer_facility_others,722,schools,with
Ladakh,schools_with_functional_computer_facility_others,0,schools,with
Lakshadweep,schools_with_functional_computer_facility_others,0,schools,with
Madhya Pradesh,schools_with_functional_computer_facility_others,355,schools,with
Maharashtra,schools_with_functional_computer_facility_others,202,schools,with
Manipur,schools_with_functional_computer_facility_others,44,schools,with
Meghalaya,schools_with_functional_computer_facility_others,149,schools,with
Mizoram,schools_with_functional_computer_facility_others,36,schools,with
Nagaland,schools_with_functional_computer_facility_others,0,schools,with
Odisha,schools_with_functional_computer_facility_others,615,schools,with
Puducherry,schools_with_functional_computer_facility_others,0,schools,with
Punjab,schools_with_functional_computer_facility_others,9,schools,with
Rajasthan,schools_with_functional_computer_facility_others,704,schools,with
Sikkim,schools_with_functional_computer_facility_others,0,schools,with
Tamil Nadu,schools_with_functional_computer_facility_others,151,schools,with
Telangana,schools_with_functional_computer_facility_others,12,schools,with
Tripura,schools_with_functional_computer_facility_others,38,schools,with
Uttar Pradesh,schools_with_functional_computer_facility_others,3178,schools,with
Uttarakhand,schools_with_functional_computer_facility_others,189,schools,with
West Bengal,schools_with_functional_computer_facility_others,2043,schools,with
India,_of_schools_with_functional_computer_facility_all_management,57.9,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_all_management,81.4,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_all_management,76.5,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_all_management,42.0,,of
Assam,_of_schools_with_functional_computer_facility_all_management,66.7,,of
Bihar,_of_schools_with_functional_computer_facility_all_management,23.8,,of
Chandigarh,_of_schools_with_functional_computer_facility_all_management,99.5,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_all_management,38.2,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_all_management,95.6,,of
Delhi,_of_schools_with_functional_computer_facility_all_management,99.9,,of
Goa,_of_schools_with_functional_computer_facility_all_management,55.7,,of
Gujarat,_of_schools_with_functional_computer_facility_all_management,96.1,,of
Haryana,_of_schools_with_functional_computer_facility_all_management,95.6,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_all_management,72.2,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_all_management,36.5,,of
Jharkhand,_of_schools_with_functional_computer_facility_all_management,43.6,,of
Karnataka,_of_schools_with_functional_computer_facility_all_management,50.7,,of
Kerala,_of_schools_with_functional_computer_facility_all_management,99.1,,of
Ladakh,_of_schools_with_functional_computer_facility_all_management,55.9,,of
Lakshadweep,_of_schools_with_functional_computer_facility_all_management,97.2,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_all_management,54.3,,of
Maharashtra,_of_schools_with_functional_computer_facility_all_management,76.7,,of
Manipur,_of_schools_with_functional_computer_facility_all_management,35.2,,of
Meghalaya,_of_schools_with_functional_computer_facility_all_management,17.5,,of
Mizoram,_of_schools_with_functional_computer_facility_all_management,64.7,,of
Nagaland,_of_schools_with_functional_computer_facility_all_management,78.6,,of
Odisha,_of_schools_with_functional_computer_facility_all_management,71.1,,of
Puducherry,_of_schools_with_functional_computer_facility_all_management,98.4,,of
Punjab,_of_schools_with_functional_computer_facility_all_management,97.3,,of
Rajasthan,_of_schools_with_functional_computer_facility_all_management,47.0,,of
Sikkim,_of_schools_with_functional_computer_facility_all_management,89.8,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_all_management,91.6,,of
Telangana,_of_schools_with_functional_computer_facility_all_management,81.2,,of
Tripura,_of_schools_with_functional_computer_facility_all_management,61.0,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_all_management,51.3,,of
Uttarakhand,_of_schools_with_functional_computer_facility_all_management,84.0,,of
West Bengal,_of_schools_with_functional_computer_facility_all_management,24.2,,of
India,_of_schools_with_functional_computer_facility_govt_,52.7,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_govt_,77.9,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_govt_,69.0,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_govt_,30.3,,of
Assam,_of_schools_with_functional_computer_facility_govt_,74.0,,of
Bihar,_of_schools_with_functional_computer_facility_govt_,15.7,,of
Chandigarh,_of_schools_with_functional_computer_facility_govt_,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_govt_,33.5,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_govt_,94.7,,of
Delhi,_of_schools_with_functional_computer_facility_govt_,100.0,,of
Goa,_of_schools_with_functional_computer_facility_govt_,21.3,,of
Gujarat,_of_schools_with_functional_computer_facility_govt_,96.5,,of
Haryana,_of_schools_with_functional_computer_facility_govt_,97.5,,of
Himachal Pradesh,_of_schools_with_functional_computer_facility_govt_,68.6,,of
Jammu & Kashmir,_of_schools_with_functional_computer_facility_govt_,26.0,,of
Jharkhand,_of_schools_with_functional_computer_facility_govt_,38.6,,of
Karnataka,_of_schools_with_functional_computer_facility_govt_,35.8,,of
Kerala,_of_schools_with_functional_computer_facility_govt_,99.3,,of
Ladakh,_of_schools_with_functional_computer_facility_govt_,52.3,,of
Lakshadweep,_of_schools_with_functional_computer_facility_govt_,97.2,,of
Madhya Pradesh,_of_schools_with_functional_computer_facility_govt_,48.4,,of
Maharashtra,_of_schools_with_functional_computer_facility_govt_,65.7,,of
Manipur,_of_schools_with_functional_computer_facility_govt_,23.0,,of
Meghalaya,_of_schools_with_functional_computer_facility_govt_,10.3,,of
Mizoram,_of_schools_with_functional_computer_facility_govt_,63.9,,of
Nagaland,_of_schools_with_functional_computer_facility_govt_,75.9,,of
Odisha,_of_schools_with_functional_computer_facility_govt_,71.0,,of
Puducherry,_of_schools_with_functional_computer_facility_govt_,98.3,,of
Punjab,_of_schools_with_functional_computer_facility_govt_,98.3,,of
Rajasthan,_of_schools_with_functional_computer_facility_govt_,36.0,,of
Sikkim,_of_schools_with_functional_computer_facility_govt_,88.0,,of
Tamil Nadu,_of_schools_with_functional_computer_facility_govt_,99.2,,of
Telangana,_of_schools_with_functional_computer_facility_govt_,78.6,,of
Tripura,_of_schools_with_functional_computer_facility_govt_,61.7,,of
Uttar Pradesh,_of_schools_with_functional_computer_facility_govt_,52.9,,of
Uttarakhand,_of_schools_with_functional_computer_facility_govt_,86.3,,of
West Bengal,_of_schools_with_functional_computer_facility_govt_,20.6,,of
India,_of_schools_with_functional_computer_facility_pvt_aided,71.1,,of
Andaman & Nicobar Islands,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Andhra Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,70.3,,of
Arunachal Pradesh,_of_schools_with_functional_computer_facility_pvt_aided,93.1,,of
Assam,_of_schools_with_functional_computer_facility_pvt_aided,8.4,,of
Bihar,_of_schools_with_functional_computer_facility_pvt_aided,14.9,,of
Chandigarh,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Chhattisgarh,_of_schools_with_functional_computer_facility_pvt_aided,41.6,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_functional_computer_facility_pvt_aided,100.0,,of
Delhi,_of_schools_with_functional_computer_facility_pvt_aided,99.2,,of
Goa,_of_schools_with_functional_computer_facility_pvt_aided,94.3,,of
Gujarat,_of_schools_with_functional_computer_facility_pvt_aided,98.4,,of
