state_ut,variable,value,level,category
Lakshadweep,retention_rate_foundational_girls,87.2,retention,rate
Madhya Pradesh,retention_rate_foundational_girls,97.8,retention,rate
Maharashtra,retention_rate_foundational_girls,90.8,retention,rate
Manipur,retention_rate_foundational_girls,82.2,retention,rate
Meghalaya,retention_rate_foundational_girls,73.4,retention,rate
Mizoram,retention_rate_foundational_girls,71.8,retention,rate
Nagaland,retention_rate_foundational_girls,85.1,retention,rate
Odisha,retention_rate_foundational_girls,100.0,retention,rate
Puducherry,retention_rate_foundational_girls,95.8,retention,rate
Punjab,retention_rate_foundational_girls,95.7,retention,rate
Rajasthan,retention_rate_foundational_girls,94.6,retention,rate
Sikkim,retention_rate_foundational_girls,95.2,retention,rate
Tamil Nadu,retention_rate_foundational_girls,96.2,retention,rate
Telangana,retention_rate_foundational_girls,98.5,retention,rate
Tripura,retention_rate_foundational_girls,100.0,retention,rate
Uttar Pradesh,retention_rate_foundational_girls,82.0,retention,rate
Uttarakhand,retention_rate_foundational_girls,92.1,retention,rate
West Bengal,retention_rate_foundational_girls,90.5,retention,rate
India,retention_rate_foundational_total,92.1,retention,rate
Andaman & Nicobar Islands,retention_rate_foundational_total,100.0,retention,rate
Andhra Pradesh,retention_rate_foundational_total,100.0,retention,rate
Assam,retention_rate_foundational_total,67.8,retention,rate
Bihar,retention_rate_foundational_total,85.8,retention,rate
Chhattisgarh,retention_rate_foundational_total,95.2,retention,rate
Chandigarh,retention_rate_foundational_total,100.0,retention,rate
Dadra & Nagar Haveli and Daman & Diu,retention_rate_foundational_total,91.0,retention,rate
Delhi,retention_rate_foundational_total,100.0,retention,rate
Goa,retention_rate_foundational_total,100.0,retention,rate
Gujarat,retention_rate_foundational_total,100.0,retention,rate
Haryana,retention_rate_foundational_total,100.0,retention,rate
Himachal Pradesh,retention_rate_foundational_total,99.7,retention,rate
Jammu & Kashmir,retention_rate_foundational_total,99.6,retention,rate
Jharkhand,retention_rate_foundational_total,85.2,retention,rate
Karnataka,retention_rate_foundational_total,85.4,retention,rate
Kerala,retention_rate_foundational_total,99.0,retention,rate
Ladakh,retention_rate_foundational_total,95.2,retention,rate
Lakshadweep,retention_rate_foundational_total,88.2,retention,rate
Madhya Pradesh,retention_rate_foundational_total,97.5,retention,rate
Maharashtra,retention_rate_foundational_total,90.5,retention,rate
Manipur,retention_rate_foundational_total,81.4,retention,rate
Meghalaya,retention_rate_foundational_total,73.4,retention,rate
Mizoram,retention_rate_foundational_total,71.0,retention,rate
Nagaland,retention_rate_foundational_total,85.3,retention,rate
Odisha,retention_rate_foundational_total,100.0,retention,rate
Puducherry,retention_rate_foundational_total,96.3,retention,rate
Punjab,retention_rate_foundational_total,95.4,retention,rate
Rajasthan,retention_rate_foundational_total,93.6,retention,rate
Sikkim,retention_rate_foundational_total,93.6,retention,rate
Tamil Nadu,retention_rate_foundational_total,96.0,retention,rate
Telangana,retention_rate_foundational_total,97.0,retention,rate
Tripura,retention_rate_foundational_total,100.0,retention,rate
Uttar Pradesh,retention_rate_foundational_total,81.9,retention,rate
Uttarakhand,retention_rate_foundational_total,91.9,retention,rate
West Bengal,retention_rate_foundational_total,90.3,retention,rate
India,retention_rate_preparatory_boys,98.7,retention,rate
Andaman & Nicobar Islands,retention_rate_preparatory_boys,95.4,retention,rate
Andhra Pradesh,retention_rate_preparatory_boys,100.0,retention,rate
Assam,retention_rate_preparatory_boys,57.3,retention,rate
Bihar,retention_rate_preparatory_boys,77.3,retention,rate
Chhattisgarh,retention_rate_preparatory_boys,100.0,retention,rate
Chandigarh,retention_rate_preparatory_boys,100.0,retention,rate
Dadra & Nagar Haveli and Daman & Diu,retention_rate_preparatory_boys,91.5,retention,rate
Delhi,retention_rate_preparatory_boys,97.8,retention,rate
Goa,retention_rate_preparatory_boys,100.0,retention,rate
Gujarat,retention_rate_preparatory_boys,96.5,retention,rate
Haryana,retention_rate_preparatory_boys,96.6,retention,rate
Himachal Pradesh,retention_rate_preparatory_boys,100.0,retention,rate
Jammu & Kashmir,retention_rate_preparatory_boys,95.1,retention,rate
Jharkhand,retention_rate_preparatory_boys,81.5,retention,rate
Karnataka,retention_rate_preparatory_boys,76.8,retention,rate
Kerala,retention_rate_preparatory_boys,96.2,retention,rate
Ladakh,retention_rate_preparatory_boys,99.2,retention,rate
Lakshadweep,retention_rate_preparatory_boys,78.2,retention,rate
Madhya Pradesh,retention_rate_preparatory_boys,100.0,retention,rate
Maharashtra,retention_rate_preparatory_boys,88.5,retention,rate
Manipur,retention_rate_preparatory_boys,66.0,retention,rate
Meghalaya,retention_rate_preparatory_boys,55.6,retention,rate
Mizoram,retention_rate_preparatory_boys,63.3,retention,rate
Nagaland,retention_rate_preparatory_boys,70.6,retention,rate
Odisha,retention_rate_preparatory_boys,100.0,retention,rate
Puducherry,retention_rate_preparatory_boys,97.2,retention,rate
Punjab,retention_rate_preparatory_boys,100.0,retention,rate
Rajasthan,retention_rate_preparatory_boys,85.1,retention,rate
Sikkim,retention_rate_preparatory_boys,92.2,retention,rate
Tamil Nadu,retention_rate_preparatory_boys,97.8,retention,rate
Telangana,retention_rate_preparatory_boys,100.0,retention,rate
Tripura,retention_rate_preparatory_boys,92.0,retention,rate
Uttar Pradesh,retention_rate_preparatory_boys,81.3,retention,rate
Uttarakhand,retention_rate_preparatory_boys,87.5,retention,rate
West Bengal,retention_rate_preparatory_boys,77.1,retention,rate
India,retention_rate_preparatory_girls,91.2,retention,rate
Andaman & Nicobar Islands,retention_rate_preparatory_girls,95.9,retention,rate
Andhra Pradesh,retention_rate_preparatory_girls,100.0,retention,rate
Assam,retention_rate_preparatory_girls,59.7,retention,rate
Bihar,retention_rate_preparatory_girls,80.0,retention,rate
Chhattisgarh,retention_rate_preparatory_girls,100.0,retention,rate
Chandigarh,retention_rate_preparatory_girls,100.0,retention,rate
Dadra & Nagar Haveli and Daman & Diu,retention_rate_preparatory_girls,93.0,retention,rate
Delhi,retention_rate_preparatory_girls,97.3,retention,rate
Goa,retention_rate_preparatory_girls,100.0,retention,rate
Gujarat,retention_rate_preparatory_girls,95.9,retention,rate
Haryana,retention_rate_preparatory_girls,95.6,retention,rate
Himachal Pradesh,retention_rate_preparatory_girls,100.0,retention,rate
Jammu & Kashmir,retention_rate_preparatory_girls,95.7,retention,rate
Jharkhand,retention_rate_preparatory_girls,80.1,retention,rate
Karnataka,retention_rate_preparatory_girls,79.6,retention,rate
Kerala,retention_rate_preparatory_girls,99.6,retention,rate
Ladakh,retention_rate_preparatory_girls,99.6,retention,rate
Lakshadweep,retention_rate_preparatory_girls,80.1,retention,rate
Madhya Pradesh,retention_rate_preparatory_girls,100.0,retention,rate
Maharashtra,retention_rate_preparatory_girls,88.4,retention,rate
Manipur,retention_rate_preparatory_girls,64.5,retention,rate
Meghalaya,retention_rate_preparatory_girls,61.3,retention,rate
Mizoram,retention_rate_preparatory_girls,65.6,retention,rate
Nagaland,retention_rate_preparatory_girls,73.7,retention,rate
Odisha,retention_rate_preparatory_girls,100.0,retention,rate
Puducherry,retention_rate_preparatory_girls,94.3,retention,rate
Punjab,retention_rate_preparatory_girls,100.0,retention,rate
Rajasthan,retention_rate_preparatory_girls,85.8,retention,rate
Sikkim,retention_rate_preparatory_girls,97.9,retention,rate
Tamil Nadu,retention_rate_preparatory_girls,97.9,retention,rate
Telangana,retention_rate_preparatory_girls,100.0,retention,rate
Tripura,retention_rate_preparatory_girls,91.9,retention,rate
Uttar Pradesh,retention_rate_preparatory_girls,81.4,retention,rate
Uttarakhand,retention_rate_preparatory_girls,87.9,retention,rate
West Bengal,retention_rate_preparatory_girls,78.5,retention,rate
India,retention_rate_preparatory_total,90.9,retention,rate
Andaman & Nicobar Islands,retention_rate_preparatory_total,95.6,retention,rate
Andhra Pradesh,retention_rate_preparatory_total,100.0,retention,rate
Assam,retention_rate_preparatory_total,58.4,retention,rate
Bihar,retention_rate_preparatory_total,78.6,retention,rate
Chhattisgarh,retention_rate_preparatory_total,100.0,retention,rate
Chandigarh,retention_rate_preparatory_total,100.0,retention,rate
Dadra & Nagar Haveli and Daman & Diu,retention_rate_preparatory_total,92.2,retention,rate
Delhi,retention_rate_preparatory_total,97.6,retention,rate
Goa,retention_rate_preparatory_total,100.0,retention,rate
Gujarat,retention_rate_preparatory_total,96.2,retention,rate
Haryana,retention_rate_preparatory_total,96.1,retention,rate
Himachal Pradesh,retention_rate_preparatory_total,100.0,retention,rate
Jammu & Kashmir,retention_rate_preparatory_total,95.4,retention,rate
Jharkhand,retention_rate_preparatory_total,80.8,retention,rate
Karnataka,retention_rate_preparatory_total,78.1,retention,rate
Kerala,retention_rate_preparatory_total,96.9,retention,rate
Ladakh,retention_rate_preparatory_total,99.4,retention,rate
Lakshadweep,retention_rate_preparatory_total,79.1,retention,rate
Madhya Pradesh,retention_rate_preparatory_total,100.0,retention,rate
Maharashtra,retention_rate_preparatory_total,88.5,retention,rate
Manipur,retention_rate_preparatory_total,65.5,retention,rate
Meghalaya,retention_rate_preparatory_total,58.4,retention,rate
Mizoram,retention_rate_preparatory_total,64.4,retention,rate
Nagaland,retention_rate_preparatory_total,72.1,retention,rate
Odisha,retention_rate_preparatory_total,100.0,retention,rate
Puducherry,retention_rate_preparatory_total,95.8,retention,rate
Punjab,retention_rate_preparatory_total,100.0,retention,rate
Rajasthan,retention_rate_preparatory_total,85.5,retention,rate
Sikkim,retention_rate_preparatory_total,92.8,retention,rate
Tamil Nadu,retention_rate_preparatory_total,97.9,retention,rate
Telangana,retention_rate_preparatory_total,100.0,retention,rate
Tripura,retention_rate_preparatory_total,92.0,retention,rate
Uttar Pradesh,retention_rate_preparatory_total,81.3,retention,rate
Uttarakhand,retention_rate_preparatory_total,87.7,retention,rate
West Bengal,retention_rate_preparatory_total,77.8,retention,rate
India,retention_rate_middle_boys,75.2,retention,rate
Andaman & Nicobar Islands,retention_rate_middle_boys,91.9,retention,rate
Andhra Pradesh,retention_rate_middle_boys,100.0,retention,rate
Assam,retention_rate_middle_boys,39.8,retention,rate
Bihar,retention_rate_middle_boys,61.6,retention,rate
Chhattisgarh,retention_rate_middle_boys,63.2,retention,rate
Chandigarh,retention_rate_middle_boys,100.0,retention,rate
Dadra & Nagar Haveli and Daman & Diu,retention_rate_middle_boys,80.8,retention,rate
Delhi,retention_rate_middle_boys,97.0,retention,rate
Goa,retention_rate_middle_boys,100.0,retention,rate
Gujarat,retention_rate_middle_boys,92.0,retention,rate
Haryana,retention_rate_middle_boys,90.8,retention,rate
Himachal Pradesh,retention_rate_middle_boys,100.0,retention,rate
Jammu & Kashmir,retention_rate_middle_boys,94.8,retention,rate
Jharkhand,retention_rate_middle_boys,64.0,retention,rate
Karnataka,retention_rate_middle_boys,62.4,retention,rate
Kerala,retention_rate_middle_boys,92.9,retention,rate
Ladakh,retention_rate_middle_boys,98.8,retention,rate
Lakshadweep,retention_rate_middle_boys,72.0,retention,rate
Madhya Pradesh,retention_rate_middle_boys,99.4,retention,rate
Maharashtra,retention_rate_middle_boys,78.0,retention,rate
Manipur,retention_rate_middle_boys,62.0,retention,rate
Meghalaya,retention_rate_middle_boys,41.7,retention,rate
Mizoram,retention_rate_middle_boys,53.7,retention,rate
Nagaland,retention_rate_middle_boys,54.7,retention,rate
Odisha,retention_rate_middle_boys,82.1,retention,rate
Puducherry,retention_rate_middle_boys,95.9,retention,rate
Punjab,retention_rate_middle_boys,84.7,retention,rate
Rajasthan,retention_rate_middle_boys,67.4,retention,rate
Sikkim,retention_rate_middle_boys,79.0,retention,rate
Tamil Nadu,retention_rate_middle_boys,93.8,retention,rate
Telangana,retention_rate_middle_boys,76.7,retention,rate
Tripura,retention_rate_middle_boys,80.1,retention,rate
Uttar Pradesh,retention_rate_middle_boys,58.1,retention,rate
Uttarakhand,retention_rate_middle_boys,76.4,retention,rate
West Bengal,retention_rate_middle_boys,81.3,retention,rate
India,retention_rate_middle_girls,76.4,retention,rate
Andaman & Nicobar Islands,retention_rate_middle_girls,91.3,retention,rate
Andhra Pradesh,retention_rate_middle_girls,100.0,retention,rate
Assam,retention_rate_middle_girls,44.9,retention,rate
Bihar,retention_rate_middle_girls,70.8,retention,rate
Chhattisgarh,retention_rate_middle_girls,67.1,retention,rate
Chandigarh,retention_rate_middle_girls,100.0,retention,rate
Dadra & Nagar Haveli and Daman & Diu,retention_rate_middle_girls,84.1,retention,rate
Delhi,retention_rate_middle_girls,98.5,retention,rate
Goa,retention_rate_middle_girls,100.0,retention,rate
Gujarat,retention_rate_middle_girls,94.9,retention,rate
Haryana,retention_rate_middle_girls,89.3,retention,rate
Himachal Pradesh,retention_rate_middle_girls,100.0,retention,rate
Jammu & Kashmir,retention_rate_middle_girls,94.3,retention,rate
Jharkhand,retention_rate_middle_girls,63.2,retention,rate
Karnataka,retention_rate_middle_girls,66.4,retention,rate
Kerala,retention_rate_middle_girls,90.3,retention,rate
Ladakh,retention_rate_middle_girls,99.4,retention,rate
Lakshadweep,retention_rate_middle_girls,77.7,retention,rate
Madhya Pradesh,retention_rate_middle_girls,100.0,retention,rate
Maharashtra,retention_rate_middle_girls,79.6,retention,rate
Manipur,retention_rate_middle_girls,61.2,retention,rate
Meghalaya,retention_rate_middle_girls,51.7,retention,rate
Mizoram,retention_rate_middle_girls,57.5,retention,rate
Nagaland,retention_rate_middle_girls,61.0,retention,rate
Odisha,retention_rate_middle_girls,82.7,retention,rate
Puducherry,retention_rate_middle_girls,96.1,retention,rate
Punjab,retention_rate_middle_girls,87.1,retention,rate
Rajasthan,retention_rate_middle_girls,68.4,retention,rate
Sikkim,retention_rate_middle_girls,89.1,retention,rate
Tamil Nadu,retention_rate_middle_girls,93.5,retention,rate
Telangana,retention_rate_middle_girls,78.5,retention,rate
Tripura,retention_rate_middle_girls,85.2,retention,rate
Uttar Pradesh,retention_rate_middle_girls,57.9,retention,rate
Uttarakhand,retention_rate_middle_girls,78.4,retention,rate
West Bengal,retention_rate_middle_girls,84.3,retention,rate
India,retention_rate_middle_total,75.8,retention,rate
Andaman & Nicobar Islands,retention_rate_middle_total,91.6,retention,rate
Andhra Pradesh,retention_rate_middle_total,100.0,retention,rate
Assam,retention_rate_middle_total,42.2,retention,rate
Bihar,retention_rate_middle_total,66.1,retention,rate
Chhattisgarh,retention_rate_middle_total,65.1,retention,rate
Chandigarh,retention_rate_middle_total,100.0,retention,rate
Dadra & Nagar Haveli and Daman & Diu,retention_rate_middle_total,82.4,retention,rate
Delhi,retention_rate_middle_total,97.7,retention,rate
Goa,retention_rate_middle_total,100.0,retention,rate
Gujarat,retention_rate_middle_total,93.4,retention,rate
Haryana,retention_rate_middle_total,90.1,retention,rate
Himachal Pradesh,retention_rate_middle_total,100.0,retention,rate
Jammu & Kashmir,retention_rate_middle_total,94.6,retention,rate
Jharkhand,retention_rate_middle_total,63.6,retention,rate
Karnataka,retention_rate_middle_total,64.3,retention,rate
Kerala,retention_rate_middle_total,90.2,retention,rate
Ladakh,retention_rate_middle_total,99.1,retention,rate
Lakshadweep,retention_rate_middle_total,74.9,retention,rate
Madhya Pradesh,retention_rate_middle_total,100.0,retention,rate
Maharashtra,retention_rate_middle_total,78.7,retention,rate
Manipur,retention_rate_middle_total,61.6,retention,rate
Meghalaya,retention_rate_middle_total,46.6,retention,rate
Mizoram,retention_rate_middle_total,55.5,retention,rate
Nagaland,retention_rate_middle_total,57.7,retention,rate
Odisha,retention_rate_middle_total,82.4,retention,rate
Puducherry,retention_rate_middle_total,96.0,retention,rate
Punjab,retention_rate_middle_total,85.8,retention,rate
Rajasthan,retention_rate_middle_total,67.9,retention,rate
Sikkim,retention_rate_middle_total,83.6,retention,rate
Tamil Nadu,retention_rate_middle_total,93.7,retention,rate
Telangana,retention_rate_middle_total,77.6,retention,rate
Tripura,retention_rate_middle_total,82.6,retention,rate
Uttar Pradesh,retention_rate_middle_total,58.0,retention,rate
Uttarakhand,retention_rate_middle_total,77.3,retention,rate
West Bengal,retention_rate_middle_total,82.8,retention,rate
India,retention_rate_secondary_boys,43.2,retention,rate
Andaman & Nicobar Islands,retention_rate_secondary_boys,99.9,retention,rate
Andhra Pradesh,retention_rate_secondary_boys,56.2,retention,rate
Assam,retention_rate_secondary_boys,24.3,retention,rate
Bihar,retention_rate_secondary_boys,35.0,retention,rate
Chhattisgarh,retention_rate_secondary_boys,18.6,retention,rate
Chandigarh,retention_rate_secondary_boys,100.0,retention,rate
Dadra & Nagar Haveli and Daman & Diu,retention_rate_secondary_boys,39.0,retention,rate
Delhi,retention_rate_secondary_boys,58.2,retention,rate
Goa,retention_rate_secondary_boys,97.5,retention,rate
Gujarat,retention_rate_secondary_boys,75.6,retention,rate
Haryana,retention_rate_secondary_boys,44.1,retention,rate
Himachal Pradesh,retention_rate_secondary_boys,90.1,retention,rate
Jammu & Kashmir,retention_rate_secondary_boys,94.0,retention,rate
Jharkhand,retention_rate_secondary_boys,48.4,retention,rate
Karnataka,retention_rate_secondary_boys,20.4,retention,rate
Kerala,retention_rate_secondary_boys,50.2,retention,rate
Ladakh,retention_rate_secondary_boys,100.0,retention,rate
Lakshadweep,retention_rate_secondary_boys,56.0,retention,rate
Madhya Pradesh,retention_rate_secondary_boys,74.7,retention,rate
Maharashtra,retention_rate_secondary_boys,33.1,retention,rate
Manipur,retention_rate_secondary_boys,43.2,retention,rate
Meghalaya,retention_rate_secondary_boys,15.6,retention,rate
Mizoram,retention_rate_secondary_boys,31.6,retention,rate
Nagaland,retention_rate_secondary_boys,24.8,retention,rate
Odisha,retention_rate_secondary_boys,40.0,retention,rate
Puducherry,retention_rate_secondary_boys,79.1,retention,rate
Punjab,retention_rate_secondary_boys,66.3,retention,rate
Rajasthan,retention_rate_secondary_boys,55.5,retention,rate
Sikkim,retention_rate_secondary_boys,49.7,retention,rate
Tamil Nadu,retention_rate_secondary_boys,64.9,retention,rate
Telangana,retention_rate_secondary_boys,62.4,retention,rate
Tripura,retention_rate_secondary_boys,46.3,retention,rate
Uttar Pradesh,retention_rate_secondary_boys,37.0,retention,rate
Uttarakhand,retention_rate_secondary_boys,74.3,retention,rate
West Bengal,retention_rate_secondary_boys,34.6,retention,rate
India,retention_rate_secondary_girls,45.1,retention,rate
Andaman & Nicobar Islands,retention_rate_secondary_girls,95.3,retention,rate
Andhra Pradesh,retention_rate_secondary_girls,62.1,retention,rate
Assam,retention_rate_secondary_girls,28.7,retention,rate
Bihar,retention_rate_secondary_girls,40.3,retention,rate
Chhattisgarh,retention_rate_secondary_girls,21.2,retention,rate
Chandigarh,retention_rate_secondary_girls,100.0,retention,rate
Dadra & Nagar Haveli and Daman & Diu,retention_rate_secondary_girls,51.5,retention,rate
Delhi,retention_rate_secondary_girls,71.9,retention,rate
Goa,retention_rate_secondary_girls,100.0,retention,rate
Gujarat,retention_rate_secondary_girls,82.7,retention,rate
Haryana,retention_rate_secondary_girls,43.4,retention,rate
Himachal Pradesh,retention_rate_secondary_girls,87.1,retention,rate
Jammu & Kashmir,retention_rate_secondary_girls,95.4,retention,rate
Jharkhand,retention_rate_secondary_girls,48.3,retention,rate
Karnataka,retention_rate_secondary_girls,22.5,retention,rate
Kerala,retention_rate_secondary_girls,58.4,retention,rate
Ladakh,retention_rate_secondary_girls,100.0,retention,rate
Lakshadweep,retention_rate_secondary_girls,63.0,retention,rate
Madhya Pradesh,retention_rate_secondary_girls,85.4,retention,rate
Maharashtra,retention_rate_secondary_girls,33.0,retention,rate
Manipur,retention_rate_secondary_girls,42.8,retention,rate
Meghalaya,retention_rate_secondary_girls,22.5,retention,rate
Mizoram,retention_rate_secondary_girls,42.3,retention,rate
Nagaland,retention_rate_secondary_girls,31.7,retention,rate
Odisha,retention_rate_secondary_girls,44.4,retention,rate
Puducherry,retention_rate_secondary_girls,90.0,retention,rate
Punjab,retention_rate_secondary_girls,68.9,retention,rate
Rajasthan,retention_rate_secondary_girls,52.5,retention,rate
Sikkim,retention_rate_secondary_girls,66.3,retention,rate
Tamil Nadu,retention_rate_secondary_girls,71.8,retention,rate
Telangana,retention_rate_secondary_girls,63.2,retention,rate
Tripura,retention_rate_secondary_girls,52.5,retention,rate
Uttar Pradesh,retention_rate_secondary_girls,32.7,retention,rate
Uttarakhand,retention_rate_secondary_girls,76.2,retention,rate
West Bengal,retention_rate_secondary_girls,49.3,retention,rate
India,retention_rate_secondary_total,44.1,retention,rate
Andaman & Nicobar Islands,retention_rate_secondary_total,97.7,retention,rate
Andhra Pradesh,retention_rate_secondary_total,59.1,retention,rate
Assam,retention_rate_secondary_total,26.4,retention,rate
Bihar,retention_rate_secondary_total,37.6,retention,rate
Chhattisgarh,retention_rate_secondary_total,19.8,retention,rate
Chandigarh,retention_rate_secondary_total,100.0,retention,rate
Dadra & Nagar Haveli and Daman & Diu,retention_rate_secondary_total,45.0,retention,rate
Delhi,retention_rate_secondary_total,64.7,retention,rate
Goa,retention_rate_secondary_total,100.0,retention,rate
Gujarat,retention_rate_secondary_total,79.0,retention,rate
Haryana,retention_rate_secondary_total,43.8,retention,rate
Himachal Pradesh,retention_rate_secondary_total,88.7,retention,rate
Jammu & Kashmir,retention_rate_secondary_total,94.6,retention,rate
Jharkhand,retention_rate_secondary_total,48.3,retention,rate
Karnataka,retention_rate_secondary_total,21.4,retention,rate
Kerala,retention_rate_secondary_total,54.1,retention,rate
Ladakh,retention_rate_secondary_total,100.0,retention,rate
Lakshadweep,retention_rate_secondary_total,59.5,retention,rate
Madhya Pradesh,retention_rate_secondary_total,79.9,retention,rate
Maharashtra,retention_rate_secondary_total,33.0,retention,rate
Manipur,retention_rate_secondary_total,43.0,retention,rate
Meghalaya,retention_rate_secondary_total,19.0,retention,rate
Mizoram,retention_rate_secondary_total,36.7,retention,rate
Nagaland,retention_rate_secondary_total,28.1,retention,rate
Odisha,retention_rate_secondary_total,42.1,retention,rate
Puducherry,retention_rate_secondary_total,84.4,retention,rate
Punjab,retention_rate_secondary_total,67.4,retention,rate
Rajasthan,retention_rate_secondary_total,54.1,retention,rate
Sikkim,retention_rate_secondary_total,57.7,retention,rate
Tamil Nadu,retention_rate_secondary_total,68.3,retention,rate
Telangana,retention_rate_secondary_total,62.8,retention,rate
Tripura,retention_rate_secondary_total,49.3,retention,rate
Uttar Pradesh,retention_rate_secondary_total,34.9,retention,rate
Uttarakhand,retention_rate_secondary_total,75.2,retention,rate
West Bengal,retention_rate_secondary_total,41.8,retention,rate
