state_ut,variable,value,level,category
Puducherry,total_schools_pvt_unaided,274,total,schools
Punjab,total_schools_pvt_unaided,7886,total,schools
Rajasthan,total_schools_pvt_unaided,34497,total,schools
Sikkim,total_schools_pvt_unaided,368,total,schools
Tamil Nadu,total_schools_pvt_unaided,11969,total,schools
Telangana,total_schools_pvt_unaided,11707,total,schools
Tripura,total_schools_pvt_unaided,367,total,schools
Uttar Pradesh,total_schools_pvt_unaided,92348,total,schools
Uttarakhand,total_schools_pvt_unaided,5140,total,schools
West Bengal,total_schools_pvt_unaided,7887,total,schools
India,total_schools_others,45183,total,schools
Andaman & Nicobar Islands,total_schools_others,0,total,schools
Andhra Pradesh,total_schools_others,184,total,schools
Arunachal Pradesh,total_schools_others,47,total,schools
Assam,total_schools_others,4888,total,schools
Bihar,total_schools_others,7120,total,schools
Chandigarh,total_schools_others,27,total,schools
Chhattisgarh,total_schools_others,259,total,schools
Dadra & Nagar Haveli and Daman & Diu,total_schools_others,1,total,schools
Delhi,total_schools_others,0,total,schools
Goa,total_schools_others,0,total,schools
Gujarat,total_schools_others,3,total,schools
Haryana,total_schools_others,797,total,schools
Himachal Pradesh,total_schools_others,2,total,schools
Jammu & Kashmir,total_schools_others,85,total,schools
Jharkhand,total_schools_others,6100,total,schools
Karnataka,total_schools_others,10,total,schools
Kerala,total_schools_others,850,total,schools
Ladakh,total_schools_others,0,total,schools
Lakshadweep,total_schools_others,0,total,schools
Madhya Pradesh,total_schools_others,1534,total,schools
Maharashtra,total_schools_others,333,total,schools
Manipur,total_schools_others,126,total,schools
Meghalaya,total_schools_others,516,total,schools
Mizoram,total_schools_others,71,total,schools
Nagaland,total_schools_others,1,total,schools
Odisha,total_schools_others,1142,total,schools
Puducherry,total_schools_others,0,total,schools
Punjab,total_schools_others,14,total,schools
Rajasthan,total_schools_others,2635,total,schools
Sikkim,total_schools_others,0,total,schools
Tamil Nadu,total_schools_others,244,total,schools
Telangana,total_schools_others,102,total,schools
Tripura,total_schools_others,257,total,schools
Uttar Pradesh,total_schools_others,13494,total,schools
Uttarakhand,total_schools_others,484,total,schools
West Bengal,total_schools_others,3857,total,schools
India,schools_with_internet_facility_all_management,728042,schools,with
Andaman & Nicobar Islands,schools_with_internet_facility_all_management,209,schools,with
Andhra Pradesh,schools_with_internet_facility_all_management,61422,schools,with
Arunachal Pradesh,schools_with_internet_facility_all_management,935,schools,with
Assam,schools_with_internet_facility_all_management,9415,schools,with
Bihar,schools_with_internet_facility_all_management,15381,schools,with
Chandigarh,schools_with_internet_facility_all_management,228,schools,with
Chhattisgarh,schools_with_internet_facility_all_management,34356,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_internet_facility_all_management,400,schools,with
Delhi,schools_with_internet_facility_all_management,5488,schools,with
Goa,schools_with_internet_facility_all_management,1428,schools,with
Gujarat,schools_with_internet_facility_all_management,50606,schools,with
Haryana,schools_with_internet_facility_all_management,13461,schools,with
Himachal Pradesh,schools_with_internet_facility_all_management,6432,schools,with
Jammu & Kashmir,schools_with_internet_facility_all_management,9815,schools,with
Jharkhand,schools_with_internet_facility_all_management,21330,schools,with
Karnataka,schools_with_internet_facility_all_management,31355,schools,with
Kerala,schools_with_internet_facility_all_management,15525,schools,with
Ladakh,schools_with_internet_facility_all_management,430,schools,with
Lakshadweep,schools_with_internet_facility_all_management,35,schools,with
Madhya Pradesh,schools_with_internet_facility_all_management,48873,schools,with
Maharashtra,schools_with_internet_facility_all_management,67839,schools,with
Manipur,schools_with_internet_facility_all_management,1292,schools,with
Meghalaya,schools_with_internet_facility_all_management,3282,schools,with
Mizoram,schools_with_internet_facility_all_management,498,schools,with
Nagaland,schools_with_internet_facility_all_management,1507,schools,with
Odisha,schools_with_internet_facility_all_management,45607,schools,with
Puducherry,schools_with_internet_facility_all_management,729,schools,with
Punjab,schools_with_internet_facility_all_management,18395,schools,with
Rajasthan,schools_with_internet_facility_all_management,70074,schools,with
Sikkim,schools_with_internet_facility_all_management,570,schools,with
Tamil Nadu,schools_with_internet_facility_all_management,58150,schools,with
Telangana,schools_with_internet_facility_all_management,13125,schools,with
Tripura,schools_with_internet_facility_all_management,1475,schools,with
Uttar Pradesh,schools_with_internet_facility_all_management,87186,schools,with
Uttarakhand,schools_with_internet_facility_all_management,16192,schools,with
West Bengal,schools_with_internet_facility_all_management,14997,schools,with
India,schools_with_internet_facility_govt_,423571,schools,with
Andaman & Nicobar Islands,schools_with_internet_facility_govt_,149,schools,with
Andhra Pradesh,schools_with_internet_facility_govt_,44920,schools,with
Arunachal Pradesh,schools_with_internet_facility_govt_,558,schools,with
Assam,schools_with_internet_facility_govt_,6649,schools,with
Bihar,schools_with_internet_facility_govt_,7973,schools,with
Chandigarh,schools_with_internet_facility_govt_,119,schools,with
Chhattisgarh,schools_with_internet_facility_govt_,29317,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_internet_facility_govt_,329,schools,with
Delhi,schools_with_internet_facility_govt_,2673,schools,with
Goa,schools_with_internet_facility_govt_,741,schools,with
Gujarat,schools_with_internet_facility_govt_,33364,schools,with
Haryana,schools_with_internet_facility_govt_,5342,schools,with
Himachal Pradesh,schools_with_internet_facility_govt_,4362,schools,with
Jammu & Kashmir,schools_with_internet_facility_govt_,6268,schools,with
Jharkhand,schools_with_internet_facility_govt_,16071,schools,with
Karnataka,schools_with_internet_facility_govt_,12504,schools,with
Kerala,schools_with_internet_facility_govt_,4683,schools,with
Ladakh,schools_with_internet_facility_govt_,356,schools,with
Lakshadweep,schools_with_internet_facility_govt_,35,schools,with
Madhya Pradesh,schools_with_internet_facility_govt_,26584,schools,with
Maharashtra,schools_with_internet_facility_govt_,31495,schools,with
Manipur,schools_with_internet_facility_govt_,470,schools,with
Meghalaya,schools_with_internet_facility_govt_,1612,schools,with
Mizoram,schools_with_internet_facility_govt_,240,schools,with
Nagaland,schools_with_internet_facility_govt_,922,schools,with
Odisha,schools_with_internet_facility_govt_,35554,schools,with
Puducherry,schools_with_internet_facility_govt_,422,schools,with
Punjab,schools_with_internet_facility_govt_,10817,schools,with
Rajasthan,schools_with_internet_facility_govt_,41653,schools,with
Sikkim,schools_with_internet_facility_govt_,344,schools,with
Tamil Nadu,schools_with_internet_facility_govt_,37658,schools,with
Telangana,schools_with_internet_facility_govt_,3640,schools,with
Tripura,schools_with_internet_facility_govt_,1218,schools,with
Uttar Pradesh,schools_with_internet_facility_govt_,32065,schools,with
Uttarakhand,schools_with_internet_facility_govt_,11130,schools,with
West Bengal,schools_with_internet_facility_govt_,11334,schools,with
India,schools_with_internet_facility_pvt_aided,57321,schools,with
Andaman & Nicobar Islands,schools_with_internet_facility_pvt_aided,2,schools,with
Andhra Pradesh,schools_with_internet_facility_pvt_aided,1197,schools,with
Arunachal Pradesh,schools_with_internet_facility_pvt_aided,43,schools,with
Assam,schools_with_internet_facility_pvt_aided,311,schools,with
Bihar,schools_with_internet_facility_pvt_aided,100,schools,with
Chandigarh,schools_with_internet_facility_pvt_aided,7,schools,with
Chhattisgarh,schools_with_internet_facility_pvt_aided,251,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_internet_facility_pvt_aided,8,schools,with
Delhi,schools_with_internet_facility_pvt_aided,245,schools,with
Goa,schools_with_internet_facility_pvt_aided,548,schools,with
Gujarat,schools_with_internet_facility_pvt_aided,4682,schools,with
Haryana,schools_with_internet_facility_pvt_aided,6,schools,with
Himachal Pradesh,schools_with_internet_facility_pvt_aided,0,schools,with
Jammu & Kashmir,schools_with_internet_facility_pvt_aided,0,schools,with
Jharkhand,schools_with_internet_facility_pvt_aided,472,schools,with
Karnataka,schools_with_internet_facility_pvt_aided,3800,schools,with
Kerala,schools_with_internet_facility_pvt_aided,7004,schools,with
Ladakh,schools_with_internet_facility_pvt_aided,11,schools,with
Lakshadweep,schools_with_internet_facility_pvt_aided,0,schools,with
Madhya Pradesh,schools_with_internet_facility_pvt_aided,292,schools,with
Maharashtra,schools_with_internet_facility_pvt_aided,19109,schools,with
Manipur,schools_with_internet_facility_pvt_aided,84,schools,with
Meghalaya,schools_with_internet_facility_pvt_aided,1012,schools,with
Mizoram,schools_with_internet_facility_pvt_aided,45,schools,with
Nagaland,schools_with_internet_facility_pvt_aided,0,schools,with
Odisha,schools_with_internet_facility_pvt_aided,4524,schools,with
Puducherry,schools_with_internet_facility_pvt_aided,33,schools,with
Punjab,schools_with_internet_facility_pvt_aided,401,schools,with
Rajasthan,schools_with_internet_facility_pvt_aided,0,schools,with
Sikkim,schools_with_internet_facility_pvt_aided,8,schools,with
Tamil Nadu,schools_with_internet_facility_pvt_aided,8279,schools,with
Telangana,schools_with_internet_facility_pvt_aided,214,schools,with
Tripura,schools_with_internet_facility_pvt_aided,15,schools,with
Uttar Pradesh,schools_with_internet_facility_pvt_aided,4122,schools,with
Uttarakhand,schools_with_internet_facility_pvt_aided,446,schools,with
West Bengal,schools_with_internet_facility_pvt_aided,50,schools,with
India,schools_with_internet_facility_pvt_unaided,230002,schools,with
Andaman & Nicobar Islands,schools_with_internet_facility_pvt_unaided,58,schools,with
Andhra Pradesh,schools_with_internet_facility_pvt_unaided,15122,schools,with
Arunachal Pradesh,schools_with_internet_facility_pvt_unaided,318,schools,with
Assam,schools_with_internet_facility_pvt_unaided,2181,schools,with
Bihar,schools_with_internet_facility_pvt_unaided,4603,schools,with
Chandigarh,schools_with_internet_facility_pvt_unaided,77,schools,with
Chhattisgarh,schools_with_internet_facility_pvt_unaided,4711,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_internet_facility_pvt_unaided,62,schools,with
Delhi,schools_with_internet_facility_pvt_unaided,2570,schools,with
Goa,schools_with_internet_facility_pvt_unaided,139,schools,with
Gujarat,schools_with_internet_facility_pvt_unaided,12557,schools,with
Haryana,schools_with_internet_facility_pvt_unaided,7496,schools,with
Himachal Pradesh,schools_with_internet_facility_pvt_unaided,2070,schools,with
Jammu & Kashmir,schools_with_internet_facility_pvt_unaided,3500,schools,with
Jharkhand,schools_with_internet_facility_pvt_unaided,1246,schools,with
Karnataka,schools_with_internet_facility_pvt_unaided,15048,schools,with
Kerala,schools_with_internet_facility_pvt_unaided,3045,schools,with
Ladakh,schools_with_internet_facility_pvt_unaided,63,schools,with
Lakshadweep,schools_with_internet_facility_pvt_unaided,0,schools,with
Madhya Pradesh,schools_with_internet_facility_pvt_unaided,21333,schools,with
Maharashtra,schools_with_internet_facility_pvt_unaided,16936,schools,with
Manipur,schools_with_internet_facility_pvt_unaided,690,schools,with
Meghalaya,schools_with_internet_facility_pvt_unaided,566,schools,with
Mizoram,schools_with_internet_facility_pvt_unaided,197,schools,with
Nagaland,schools_with_internet_facility_pvt_unaided,584,schools,with
Odisha,schools_with_internet_facility_pvt_unaided,4745,schools,with
Puducherry,schools_with_internet_facility_pvt_unaided,274,schools,with
Punjab,schools_with_internet_facility_pvt_unaided,7170,schools,with
Rajasthan,schools_with_internet_facility_pvt_unaided,27644,schools,with
Sikkim,schools_with_internet_facility_pvt_unaided,218,schools,with
Tamil Nadu,schools_with_internet_facility_pvt_unaided,11969,schools,with
Telangana,schools_with_internet_facility_pvt_unaided,9259,schools,with
Tripura,schools_with_internet_facility_pvt_unaided,214,schools,with
Uttar Pradesh,schools_with_internet_facility_pvt_unaided,46563,schools,with
Uttarakhand,schools_with_internet_facility_pvt_unaided,4241,schools,with
West Bengal,schools_with_internet_facility_pvt_unaided,2533,schools,with
India,schools_with_internet_facility_others,17148,schools,with
Andaman & Nicobar Islands,schools_with_internet_facility_others,0,schools,with
Andhra Pradesh,schools_with_internet_facility_others,183,schools,with
Arunachal Pradesh,schools_with_internet_facility_others,16,schools,with
Assam,schools_with_internet_facility_others,274,schools,with
Bihar,schools_with_internet_facility_others,2705,schools,with
Chandigarh,schools_with_internet_facility_others,25,schools,with
Chhattisgarh,schools_with_internet_facility_others,77,schools,with
Dadra & Nagar Haveli and Daman & Diu,schools_with_internet_facility_others,1,schools,with
Delhi,schools_with_internet_facility_others,0,schools,with
Goa,schools_with_internet_facility_others,0,schools,with
Gujarat,schools_with_internet_facility_others,3,schools,with
Haryana,schools_with_internet_facility_others,617,schools,with
Himachal Pradesh,schools_with_internet_facility_others,0,schools,with
Jammu & Kashmir,schools_with_internet_facility_others,47,schools,with
Jharkhand,schools_with_internet_facility_others,3541,schools,with
Karnataka,schools_with_internet_facility_others,3,schools,with
Kerala,schools_with_internet_facility_others,793,schools,with
Ladakh,schools_with_internet_facility_others,0,schools,with
Lakshadweep,schools_with_internet_facility_others,0,schools,with
Madhya Pradesh,schools_with_internet_facility_others,664,schools,with
Maharashtra,schools_with_internet_facility_others,299,schools,with
Manipur,schools_with_internet_facility_others,48,schools,with
Meghalaya,schools_with_internet_facility_others,92,schools,with
Mizoram,schools_with_internet_facility_others,16,schools,with
Nagaland,schools_with_internet_facility_others,1,schools,with
Odisha,schools_with_internet_facility_others,784,schools,with
Puducherry,schools_with_internet_facility_others,0,schools,with
Punjab,schools_with_internet_facility_others,7,schools,with
Rajasthan,schools_with_internet_facility_others,777,schools,with
Sikkim,schools_with_internet_facility_others,0,schools,with
Tamil Nadu,schools_with_internet_facility_others,244,schools,with
Telangana,schools_with_internet_facility_others,12,schools,with
Tripura,schools_with_internet_facility_others,28,schools,with
Uttar Pradesh,schools_with_internet_facility_others,4436,schools,with
Uttarakhand,schools_with_internet_facility_others,375,schools,with
West Bengal,schools_with_internet_facility_others,1080,schools,with
India,_of_schools_with_internet_facility_all_management,49.7,,of
Andaman & Nicobar Islands,_of_schools_with_internet_facility_all_management,50.5,,of
Andhra Pradesh,_of_schools_with_internet_facility_all_management,99.6,,of
Arunachal Pradesh,_of_schools_with_internet_facility_all_management,26.4,,of
Assam,_of_schools_with_internet_facility_all_management,16.0,,of
Bihar,_of_schools_with_internet_facility_all_management,16.8,,of
Chandigarh,_of_schools_with_internet_facility_all_management,99.1,,of
Chhattisgarh,_of_schools_with_internet_facility_all_management,61.0,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_internet_facility_all_management,87.1,,of
Delhi,_of_schools_with_internet_facility_all_management,100.0,,of
Goa,_of_schools_with_internet_facility_all_management,94.9,,of
Gujarat,_of_schools_with_internet_facility_all_management,94.4,,of
Haryana,_of_schools_with_internet_facility_all_management,57.1,,of
Himachal Pradesh,_of_schools_with_internet_facility_all_management,35.6,,of
Jammu & Kashmir,_of_schools_with_internet_facility_all_management,40.4,,of
Jharkhand,_of_schools_with_internet_facility_all_management,47.8,,of
Karnataka,_of_schools_with_internet_facility_all_management,41.2,,of
Kerala,_of_schools_with_internet_facility_all_management,97.4,,of
Ladakh,_of_schools_with_internet_facility_all_management,43.9,,of
Lakshadweep,_of_schools_with_internet_facility_all_management,94.6,,of
Madhya Pradesh,_of_schools_with_internet_facility_all_management,39.8,,of
Maharashtra,_of_schools_with_internet_facility_all_management,62.6,,of
Manipur,_of_schools_with_internet_facility_all_management,27.9,,of
Meghalaya,_of_schools_with_internet_facility_all_management,22.5,,of
Mizoram,_of_schools_with_internet_facility_all_management,12.8,,of
Nagaland,_of_schools_with_internet_facility_all_management,55.5,,of
Odisha,_of_schools_with_internet_facility_all_management,73.7,,of
Puducherry,_of_schools_with_internet_facility_all_management,100.0,,of
Punjab,_of_schools_with_internet_facility_all_management,66.7,,of
Rajasthan,_of_schools_with_internet_facility_all_management,65.7,,of
Sikkim,_of_schools_with_internet_facility_all_management,45.6,,of
Tamil Nadu,_of_schools_with_internet_facility_all_management,100.0,,of
Telangana,_of_schools_with_internet_facility_all_management,30.9,,of
Tripura,_of_schools_with_internet_facility_all_management,30.0,,of
Uttar Pradesh,_of_schools_with_internet_facility_all_management,34.7,,of
Uttarakhand,_of_schools_with_internet_facility_all_management,71.6,,of
West Bengal,_of_schools_with_internet_facility_all_management,15.9,,of
India,_of_schools_with_internet_facility_govt_,41.7,,of
Andaman & Nicobar Islands,_of_schools_with_internet_facility_govt_,43.6,,of
Andhra Pradesh,_of_schools_with_internet_facility_govt_,99.5,,of
Arunachal Pradesh,_of_schools_with_internet_facility_govt_,19.1,,of
Assam,_of_schools_with_internet_facility_govt_,14.8,,of
Bihar,_of_schools_with_internet_facility_govt_,10.6,,of
Chandigarh,_of_schools_with_internet_facility_govt_,100.0,,of
Chhattisgarh,_of_schools_with_internet_facility_govt_,60.2,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_internet_facility_govt_,85.0,,of
Delhi,_of_schools_with_internet_facility_govt_,100.0,,of
Goa,_of_schools_with_internet_facility_govt_,91.9,,of
Gujarat,_of_schools_with_internet_facility_govt_,96.3,,of
Haryana,_of_schools_with_internet_facility_govt_,37.0,,of
Himachal Pradesh,_of_schools_with_internet_facility_govt_,28.2,,of
Jammu & Kashmir,_of_schools_with_internet_facility_govt_,33.4,,of
Jharkhand,_of_schools_with_internet_facility_govt_,44.9,,of
Karnataka,_of_schools_with_internet_facility_govt_,25.3,,of
Kerala,_of_schools_with_internet_facility_govt_,97.3,,of
Ladakh,_of_schools_with_internet_facility_govt_,42.3,,of
Lakshadweep,_of_schools_with_internet_facility_govt_,94.6,,of
Madhya Pradesh,_of_schools_with_internet_facility_govt_,28.7,,of
Maharashtra,_of_schools_with_internet_facility_govt_,48.1,,of
Manipur,_of_schools_with_internet_facility_govt_,16.1,,of
Meghalaya,_of_schools_with_internet_facility_govt_,20.7,,of
Mizoram,_of_schools_with_internet_facility_govt_,9.3,,of
Nagaland,_of_schools_with_internet_facility_govt_,47.2,,of
Odisha,_of_schools_with_internet_facility_govt_,72.9,,of
Puducherry,_of_schools_with_internet_facility_govt_,100.0,,of
Punjab,_of_schools_with_internet_facility_govt_,56.2,,of
Rajasthan,_of_schools_with_internet_facility_govt_,59.9,,of
Sikkim,_of_schools_with_internet_facility_govt_,39.8,,of
Tamil Nadu,_of_schools_with_internet_facility_govt_,100.0,,of
Telangana,_of_schools_with_internet_facility_govt_,12.1,,of
Tripura,_of_schools_with_internet_facility_govt_,28.7,,of
Uttar Pradesh,_of_schools_with_internet_facility_govt_,23.4,,of
Uttarakhand,_of_schools_with_internet_facility_govt_,67.9,,of
West Bengal,_of_schools_with_internet_facility_govt_,13.7,,of
India,_of_schools_with_internet_facility_pvt_aided,70.3,,of
Andaman & Nicobar Islands,_of_schools_with_internet_facility_pvt_aided,100.0,,of
Andhra Pradesh,_of_schools_with_internet_facility_pvt_aided,99.6,,of
Arunachal Pradesh,_of_schools_with_internet_facility_pvt_aided,60.6,,of
Assam,_of_schools_with_internet_facility_pvt_aided,9.2,,of
Bihar,_of_schools_with_internet_facility_pvt_aided,13.8,,of
Chandigarh,_of_schools_with_internet_facility_pvt_aided,100.0,,of
Chhattisgarh,_of_schools_with_internet_facility_pvt_aided,60.5,,of
Dadra & Nagar Haveli and Daman & Diu,_of_schools_with_internet_facility_pvt_aided,100.0,,of
Delhi,_of_schools_with_internet_facility_pvt_aided,100.0,,of
Goa,_of_schools_with_internet_facility_pvt_aided,98.2,,of
Gujarat,_of_schools_with_internet_facility_pvt_aided,84.2,,of
Haryana,_of_schools_with_internet_facility_pvt_aided,100.0,,of
Himachal Pradesh,_of_schools_with_internet_facility_pvt_aided,0.0,,of
Jammu & Kashmir,_of_schools_with_internet_facility_pvt_aided,0.0,,of
Jharkhand,_of_schools_with_internet_facility_pvt_aided,41.1,,of
Karnataka,_of_schools_with_internet_facility_pvt_aided,54.1,,of
Kerala,_of_schools_with_internet_facility_pvt_aided,97.6,,of
Ladakh,_of_schools_with_internet_facility_pvt_aided,40.7,,of
Lakshadweep,_of_schools_with_internet_facility_pvt_aided,0.0,,of
Madhya Pradesh,_of_schools_with_internet_facility_pvt_aided,47.5,,of
Maharashtra,_of_schools_with_internet_facility_pvt_aided,79.7,,of
Manipur,_of_schools_with_internet_facility_pvt_aided,14.4,,of
Meghalaya,_of_schools_with_internet_facility_pvt_aided,24.3,,of
Mizoram,_of_schools_with_internet_facility_pvt_aided,19.6,,of
Nagaland,_of_schools_with_internet_facility_pvt_aided,0.0,,of
Odisha,_of_schools_with_internet_facility_pvt_aided,76.4,,of
Puducherry,_of_schools_with_internet_facility_pvt_aided,100.0,,of
Punjab,_of_schools_with_internet_facility_pvt_aided,89.7,,of
Rajasthan,_of_schools_with_internet_facility_pvt_aided,0.0,,of
Sikkim,_of_schools_with_internet_facility_pvt_aided,44.4,,of
Tamil Nadu,_of_schools_with_internet_facility_pvt_aided,100.0,,of
Telangana,_of_schools_with_internet_facility_pvt_aided,31.9,,of
Tripura,_of_schools_with_internet_facility_pvt_aided,34.9,,of
Uttar Pradesh,_of_schools_with_internet_facility_pvt_aided,50.0,,of
Uttarakhand,_of_schools_with_internet_facility_pvt_aided,72.8,,of
